"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
51.16507,2.74948,2024,10,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.45,32,30,1238,981,5433,1022,537,496,573,558
51.16507,2.7495,2024,10,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.45,32,30,1238,981,5433,1022,537,496,573,558
51.16442,2.75032,2024,10,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.53,32,30,1238,981,5433,1022,537,496,573,558
51.21848,2.87889,2024,10,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,24,1245,982,5439,1013,544,505,580,564
51.20992,2.85875,2024,10,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,26,1245,981,5439,1013,544,503,580,562
51.15891,2.73868,2024,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,6.27,43,41,1227,968,5422,1022,527,488,562,546
51.15894,2.73867,2024,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,6.27,43,41,1227,968,5422,1022,527,488,562,546
51.24168,2.93357,2024,10,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.9,25,24,1245,984,5439,1016,544,503,580,564
51.15107,2.7273,2024,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.4,43,41,1227,968,5422,1022,527,488,562,546
51.15107,2.7273,2024,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.4,43,41,1227,968,5422,1022,527,488,562,546
48.352381,-4.667355,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,693,653,576,572,4779,1420,230,227,90,66
49.508542,0.065855,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,313,300,1000,725,5195,1107,331,318,335,307
50.35699,-4.125903,2024,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,807,785,4991,1423,0,2,180,183
48.559773,-1.995427,2024,11,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,10.82,538,479,824,595,5019,1233,245,244,158,141
51.5,3.95,2024,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,58,1351,1047,5546,972,651,583,686,645
51.6,3.95,2024,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,62,1340,1057,5535,979,640,585,675,650
51.6,3.95,2024,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,62,1340,1057,5535,979,640,585,675,650
50.35699,-4.125903,2024,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,807,785,4991,1423,0,2,180,183
51.3744,4.24131,2024,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,104,76,1371,1047,5566,947,670,601,706,657
51.09916,2.56582,2024,11,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.77,50,47,1220,965,5415,1027,520,481,555,540
53.607624,6.706505,2024,11,"Germany","HUMAN_OBSERVATION",NA,NA,NA,368,348,1606,1347,5801,1026,906,828,942,922
50.356828,-4.125119,2024,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,807,785,4991,1423,0,2,180,183
53.121277,-9.156074,2024,12,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1268,862,1283,1179,5256,1845,714,462,765,611
50.356828,-4.125119,2024,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,807,785,4991,1423,0,2,180,183
51.3,3.85,2024,12,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,97,49,1363,1030,5558,967,663,574,699,631
51.24401,2.9426,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.49,25,24,1245,984,5439,1016,544,503,580,564
51.23766,2.9146,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.71,25,24,1245,984,5439,1016,544,503,580,564
51.3463,3.2258,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.29,0,0,1269,1004,5464,1006,569,526,605,588
51.35581,3.21759,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.74,0,0,1269,1004,5464,1006,569,526,605,588
53.502544,8.095894,2024,12,"Germany","HUMAN_OBSERVATION",53.45,8.25000000000001,11.77,492,418,1730,1396,5925,962,1030,918,1065,1003
48.67607,-1.98668,2023,1,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,5.49,538,479,824,595,5019,1233,245,244,158,141
54.709504,-5.822814,2023,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,6.85,1180,706,1295,1275,5426,1712,626,490,699,673
53.345455,-3.789282,2023,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1099,522,1213,1114,5349,1524,545,332,618,515
51.3,3.8,2023,1,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.56,97,49,1363,1030,5558,967,663,574,699,631
51.5,3.9,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,55,1351,1046,5546,975,651,580,686,642
46.20195,-1.20648,2023,1,"France","HUMAN_OBSERVATION",NA,NA,NA,1051,656,355,349,4835,1148,589,512,448,349
49.08257,-1.61151,2023,1,"France","HUMAN_OBSERVATION",NA,NA,NA,495,423,845,648,5040,1212,232,232,179,177
46.33996,-1.40316,2023,1,"France","HUMAN_OBSERVATION",46.25,-1.44999999999999,10.64,1038,660,347,346,4820,1167,576,500,435,333
48.63543,-2.09579,2023,1,"France","HUMAN_OBSERVATION",NA,NA,NA,538,482,824,593,5019,1236,245,244,158,138
50.356396,-4.126498,2023,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,807,785,4991,1423,0,2,180,183
51.20584,2.85006,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,26,1245,980,5439,1013,544,503,580,562
51.26669,3.21427,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,10.3,0,0,1269,1004,5464,1006,569,526,605,588
51.36277,3.32967,2023,1,"Belgium","HUMAN_OBSERVATION",51.45,3.35000000000001,9.81,18,18,1287,1021,5482,1001,587,541,622,605
51.26161,2.98762,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,10.18,14,14,1255,997,5450,1017,555,512,591,575
51.24141,2.92938,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.61,25,24,1245,984,5439,1016,544,503,580,564
51.14972,2.70815,2023,1,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.06,43,41,1227,968,5422,1022,527,488,562,546
45.54023,-1.10514,2023,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1112,718,289,288,4820,1145,649,583,508,415
53.241432,-9.309735,2023,2,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1252,874,1267,1195,5240,1859,698,478,749,627
48.64931,-2.025674,2023,2,"France","HUMAN_OBSERVATION",NA,NA,NA,538,477,824,595,5019,1232,245,246,158,143
51.183017,-3.319421,2023,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,-3.34999999999999,7.76,884,453,995,880,5139,1401,330,113,403,285
51.3,3.85,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,97,49,1363,1030,5558,967,663,574,699,631
51.3,3.85,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,97,49,1363,1030,5558,967,663,574,699,631
51.3,3.85,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.9,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,3.48,97,49,1363,1030,5558,967,663,574,699,631
51.3,3.85,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.9,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,3.48,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.95,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.95,97,49,1363,1030,5558,967,663,574,699,631
51.3,3.85,2023,2,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,97,49,1363,1030,5558,967,663,574,699,631
51.4,3.55,2023,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.57,32,30,1301,1028,5496,990,601,555,636,617
51.5,4,2023,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,73,60,1340,1052,5535,975,640,584,675,647
48.83256,-1.61055,2023,2,"France","HUMAN_OBSERVATION",NA,NA,NA,518,441,846,620,5040,1206,248,251,180,174
44.69896,-1.04536,2023,2,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,10.04,1178,800,220,217,4797,1159,715,664,575,491
44.64203,-1.23974,2023,2,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,1179,817,201,198,4778,1177,716,670,576,494
45.36411,-1.16125,2023,2,"France","HUMAN_OBSERVATION",45.35,-1.24999999999999,7.12,1123,742,266,264,4806,1158,660,599,519,427
45.83995,-1.25043,2023,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1082,693,315,311,4822,1153,619,548,478,380
49.71373,-1.94645,2023,2,"France","HUMAN_OBSERVATION",NA,NA,NA,421,404,849,713,5043,1253,180,174,185,184
51.11844,2.62086,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,485,562,543
51.11836,2.62082,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,485,562,543
51.1184,2.62075,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,485,562,543
51.1184,2.62085,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,485,562,543
51.11893,2.62031,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,485,562,543
51.11844,2.62086,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,485,562,543
51.2396,2.92696,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.49,25,24,1245,984,5439,1016,544,503,580,564
51.36487,3.33917,2023,2,"Belgium","HUMAN_OBSERVATION",51.45,3.35000000000001,9.51,18,18,1287,1021,5482,1001,587,541,622,605
51.16161,2.73959,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,6.39,43,41,1227,968,5422,1022,527,488,562,546
51.11155,2.6032,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,47,1227,963,5422,1022,527,484,562,542
54.100057,-6.255943,2023,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,8.88,1112,696,1226,1213,5348,1699,558,432,631,612
51.075826,2.491613,2023,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,8.75,57,54,1213,961,5408,1033,513,474,548,534
55.638095,-4.822309,2023,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1288,712,1403,1374,5534,1712,735,588,807,772
51.323198,-3.016109,2023,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,909,430,1020,888,5164,1382,355,133,427,298
51.3,3.7,2023,3,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,11.83,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.7,2023,3,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,10.43,97,49,1363,1030,5558,967,663,574,699,631
51.3,3.75,2023,3,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,8.91,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.7,2023,3,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,10.43,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.7,2023,3,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,10.43,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.65,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,13.12,32,30,1301,1028,5496,990,601,555,636,617
51.35,3.65,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,13.12,32,30,1301,1028,5496,990,601,555,636,617
51.35,3.6,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.66,32,30,1301,1028,5496,990,601,555,636,617
51.3,3.75,2023,3,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,8.91,97,49,1363,1030,5558,967,663,574,699,631
51.35,3.35,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.13,18,18,1287,1021,5482,1001,587,541,622,605
49.58541,-1.23751,2023,3,"France","HUMAN_OBSERVATION",NA,NA,NA,380,368,915,708,5110,1200,247,227,250,221
54.100322,-6.255874,2023,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,8.9,1112,696,1226,1213,5348,1699,558,432,631,612
49.30826,-0.32345,2023,3,"France","HUMAN_OBSERVATION",NA,NA,NA,349,336,979,695,5174,1128,310,300,314,274
44.64203,-1.23974,2023,3,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,1179,817,201,198,4778,1177,716,670,576,494
46.05232,-1.38355,2023,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1060,677,331,328,4821,1162,597,522,457,355
51.30634,3.08373,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,1262,998,5457,1007,562,520,598,581
51.30658,3.0837,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,1262,998,5457,1007,562,520,598,581
51.30658,3.0837,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,1262,998,5457,1007,562,520,598,581
54.648564,-5.825881,2023,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,705,1295,1274,5426,1710,626,490,699,672
53.296423,-6.156296,2023,4,"Ireland","HUMAN_OBSERVATION",53.35,-6.14999999999999,5.98,1034,671,1149,1137,5270,1666,480,359,553,538
54.547684,-5.689616,2023,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1163,692,1278,1262,5409,1697,609,477,682,659
54.648564,-5.825881,2023,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,705,1295,1274,5426,1710,626,490,699,672
50.215528,1.552838,2023,4,"France","HUMAN_OBSERVATION",NA,NA,NA,198,169,1117,840,5312,1038,418,407,452,433
50.819253,-1.45062,2023,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,7.71,364,329,945,832,5140,1257,222,196,289,290
47.598692,-2.731887,2023,4,"France","HUMAN_OBSERVATION",47.55,-2.84999999999999,10.4,877,606,469,468,4803,1277,414,328,274,154
47.733917,-3.504588,2023,4,"France","HUMAN_OBSERVATION",NA,NA,NA,817,627,495,490,4780,1328,354,297,214,115
47.618594,-2.78752,2023,4,"France","HUMAN_OBSERVATION",47.55,-2.84999999999999,8.96,877,606,469,468,4803,1277,414,328,274,154
51.35,3.75,2023,4,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.95,97,49,1363,1030,5558,967,663,574,699,631
51.5,4.05,2023,4,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,80,66,1347,1056,5542,970,646,591,682,654
51.6,3.85,2023,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.85000000000001,5.57,63,59,1329,1058,5524,988,629,579,664,646
51.6,4.05,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,68,1347,1061,5542,974,646,592,682,656
54.71053,-5.812919,2023,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.15,1180,706,1295,1275,5426,1712,626,490,699,673
48.61421,-2.02976,2023,4,"France","HUMAN_OBSERVATION",NA,NA,NA,538,480,824,591,5019,1231,245,248,158,143
42.52489,3.1026,2023,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3545,981,2711,507,2329,902,3072,1034,2941,881
54.664551,-5.670856,2023,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.61,1191,700,1305,1283,5436,1706,637,498,709,681
51.35119,3.27666,2023,4,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,8.81,0,0,1269,1004,5464,1006,569,526,605,588
51.10275,2.58273,2023,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,48,1220,961,5415,1023,520,482,555,540
51.238,2.91399,2023,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.66,25,24,1245,984,5439,1016,544,503,580,564
51.34321,3.24371,2023,4,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.56,0,0,1269,1004,5464,1006,569,526,605,588
53.263183,-9.066981,2023,5,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1266,859,1281,1190,5254,1844,712,467,763,619
48.607444,-2.816595,2023,5,"France","HUMAN_OBSERVATION",48.65,-2.74999999999999,6.82,552,519,775,591,4970,1284,216,216,109,90
48.731635,-1.554466,2023,5,"France","HUMAN_OBSERVATION",48.65,-1.54999999999999,9.09,541,451,860,601,5055,1197,270,268,195,178
51.476419,-3.686712,2023,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,871,476,982,906,5126,1432,317,128,390,308
49.349626,-0.75782,2023,5,"France","HUMAN_OBSERVATION",49.45,-0.74999999999999,11.19,360,349,947,701,5141,1162,278,265,281,249
51.181637,-3.284358,2023,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,-3.24999999999999,7.98,891,446,1002,880,5146,1395,337,117,410,286
51.5,4,2023,5,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,73,60,1340,1052,5535,975,640,584,675,647
49.74011,0.308,2023,5,"France","HUMAN_OBSERVATION",49.75,0.25000000000001,4.31,286,272,1007,755,5202,1104,338,323,342,328
54.824764,-4.715531,2023,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-4.74999999999999,8.61,1189,650,1304,1275,5436,1656,636,489,708,673
50.146726,-5.05093,2023,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,781,773,4941,1481,72,68,176,177
51.1193,2.62647,2023,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,486,562,543
51.12075,2.62463,2023,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,1227,964,5422,1021,527,486,562,543
51.2027,2.84761,2023,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,27,1245,980,5439,1013,544,502,580,561
51.902616,-8.446507,2023,6,"Ireland","HUMAN_OBSERVATION",51.85,-8.24999999999999,14.72,949,791,1026,1024,5073,1745,395,331,467,463
53.445971,-6.130284,2023,6,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1045,673,1160,1147,5281,1669,491,368,564,547
53.445971,-6.130284,2023,6,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1045,673,1160,1147,5281,1669,491,368,564,547
51.5,3.9,2023,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,55,1351,1046,5546,975,651,580,686,642
48.69673,-1.898,2023,6,"France","HUMAN_OBSERVATION",NA,NA,NA,538,467,839,602,5033,1223,255,247,173,152
50.1583,-4.981277,2023,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,619,589,780,773,4945,1476,65,63,173,176
51.33307,3.20107,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.02,0,0,1269,1004,5464,1006,569,526,605,588
53.258584,-9.078854,2023,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1266,860,1281,1190,5254,1845,712,468,763,619
48.571927,-1.982525,2023,7,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,10.01,538,479,824,595,5019,1233,245,244,158,141
48.62642,-2.148053,2023,7,"France","HUMAN_OBSERVATION",NA,NA,NA,539,486,817,592,5011,1240,240,242,151,134
51.193208,-3.228604,2023,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,-3.24999999999999,6.5,891,446,1002,880,5146,1395,337,117,410,286
48.78826,-3.57901,2023,7,"France","HUMAN_OBSERVATION",NA,NA,NA,580,559,695,607,4890,1347,185,181,29,30
50.357746,-4.171483,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,527,807,785,4991,1426,0,2,180,183
53.433669,-6.121682,2023,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1045,672,1160,1146,5281,1668,491,367,564,546
53.240921,-9.358158,2023,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1252,878,1267,1196,5240,1862,698,480,749,629
55.899972,-2.130575,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-2.14999999999999,5.7,624,620,1764,1404,5959,1598,1064,636,1099,814
57.058376,9.883143,2023,8,"Denmark","HUMAN_OBSERVATION",57.05,9.65000000000001,14.15,822,762,2046,1767,6241,1311,1345,1173,1381,1299
49.32439,-0.353454,2023,8,"France","HUMAN_OBSERVATION",NA,NA,NA,349,336,979,696,5174,1130,310,297,314,273
49.326729,-0.360065,2023,8,"France","HUMAN_OBSERVATION",NA,NA,NA,349,336,979,696,5174,1131,310,296,314,272
55.147447,8.478092,2023,8,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,557,552,1793,1553,5987,1130,1092,1003,1128,1113
54.674586,-5.738585,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,10.15,1191,700,1305,1283,5436,1706,637,498,709,681
51.197068,-3.418501,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,-3.44999999999999,6.29,877,460,988,880,5132,1408,323,110,396,284
47.488816,-2.807417,2023,8,"France","HUMAN_OBSERVATION",NA,NA,NA,881,609,458,462,4796,1273,418,335,277,162
50.356976,-4.172294,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,527,807,785,4991,1426,0,2,180,183
55.172916,-6.726684,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.25,-6.74999999999999,8.71,1292,789,1407,1352,5538,1794,738,571,811,751
55.176229,-6.724792,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.25,-6.74999999999999,8.37,1292,789,1407,1352,5538,1794,738,571,811,751
53.513654,8.141483,2023,8,"Germany","HUMAN_OBSERVATION",53.45,8.25000000000001,10.09,492,418,1730,1396,5925,962,1030,918,1065,1003
54.599195,8.809033,2023,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,542,524,1780,1518,5975,1065,1079,997,1115,1097
47.801603,-4.180018,2023,8,"France","HUMAN_OBSERVATION",NA,NA,NA,780,660,514,504,4756,1379,318,285,177,103
47.488976,-3.10853,2023,8,"France","HUMAN_OBSERVATION",NA,NA,NA,858,625,457,461,4779,1296,396,329,255,151
48.295278,-4.268611,2023,8,"France","HUMAN_OBSERVATION",48.35,-4.34999999999999,8.57,715,634,578,567,4791,1397,253,225,112,50
50.161452,-5.058527,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,781,774,4941,1482,72,68,176,179
48.67581,-3.610037,2023,8,"France","HUMAN_OBSERVATION",48.75,-3.64999999999999,8.76,585,566,688,604,4883,1351,184,184,22,24
50.145796,-5.061596,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,781,773,4941,1482,72,69,176,178
54.674586,-5.738585,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,10.15,1191,700,1305,1283,5436,1706,637,498,709,681
50.145015,-5.064832,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,595,781,773,4941,1482,72,69,176,178
54.100322,-6.255874,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,8.9,1112,696,1226,1213,5348,1699,558,432,631,612
54.216608,-0.272483,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,399,394,1539,1226,5734,1383,839,503,874,663
50.356396,-4.126498,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,807,785,4991,1423,0,2,180,183
51.34519,3.22641,2023,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.34,0,0,1269,1004,5464,1006,569,526,605,588
53.447,6.87,2023,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,375,344,1613,1339,5808,1005,913,831,948,922
54.679985,8.522765,2023,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,526,517,1764,1513,5959,1080,1064,983,1100,1086
50.207625,-5.472005,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,682,621,797,786,4939,1512,128,96,201,198
51.389527,-2.972732,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,-2.94999999999999,6.91,919,425,1030,902,5174,1383,366,147,438,313
51.213128,-3.45633,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,877,461,988,876,5132,1407,323,106,396,280
49.693997,0.176892,2023,9,"France","HUMAN_OBSERVATION",NA,NA,NA,299,280,1004,748,5199,1107,334,319,338,321
50.147914,-5.056024,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,781,773,4941,1481,72,69,176,178
54.71053,-5.812919,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.15,1180,706,1295,1275,5426,1712,626,490,699,673
