"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Bodo_seaway","Bodo_geodesic","Crete_seaway","Crete_geodesic","Gdynia_seaway","Gdynia_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","SWC_seaway","SWC_geodesic","TZS_seaway","TZS_geodesic","Toralla_seaway","Toralla_geodesic"
59.750562,21.82699,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,908,7119,2724,623,621,3155,2482,7350,1676,1168,618,1187,811,7317,1818,7317,1818,2491,2061,1029,628,83,80,3370,2855
59.750531,21.825978,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,908,7119,2724,623,621,3155,2482,7350,1676,1168,618,1187,811,7317,1818,7317,1818,2491,2061,1029,628,83,81,3370,2855
59.748377,21.822015,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1495,2547,908,7119,2724,623,620,3155,2481,7350,1676,1168,617,1187,811,7317,1817,7317,1817,2491,2060,1029,628,83,81,3370,2854
59.747029,21.80953,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1495,2547,908,7119,2724,623,620,3155,2481,7350,1676,1168,617,1187,810,7317,1817,7317,1817,2491,2060,1029,627,83,81,3370,2854
59.748457,21.811287,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1495,2547,908,7119,2724,623,620,3155,2481,7350,1676,1168,617,1187,810,7317,1817,7317,1817,2491,2060,1029,627,83,81,3370,2854
59.74957,21.812576,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1495,2547,908,7119,2724,623,620,3155,2481,7350,1676,1168,617,1187,810,7317,1817,7317,1817,2491,2060,1029,627,83,81,3370,2854
59.753308,21.82635,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,907,7119,2725,623,621,3155,2482,7350,1677,1168,618,1187,811,7317,1818,7317,1818,2491,2061,1029,628,83,80,3370,2855
59.754073,21.82748,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,907,7119,2725,623,621,3155,2482,7350,1677,1168,618,1187,811,7317,1818,7317,1818,2491,2061,1029,628,83,80,3370,2855
59.756531,21.824566,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,907,7119,2725,623,621,3155,2482,7350,1677,1168,618,1187,811,7317,1818,7317,1818,2491,2061,1029,628,83,81,3370,2855
59.76057,21.821354,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,907,7119,2725,623,622,3155,2482,7350,1677,1168,618,1187,811,7317,1819,7317,1819,2491,2061,1029,628,83,81,3370,2855
59.760828,21.816944,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,907,7119,2725,623,622,3155,2482,7350,1677,1168,617,1187,811,7317,1819,7317,1819,2491,2061,1029,628,83,81,3370,2855
59.760687,21.815432,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,906,7119,2725,623,622,3155,2482,7350,1677,1168,617,1187,811,7317,1819,7317,1819,2491,2061,1029,628,83,81,3370,2855
59.764715,21.818998,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,906,7119,2726,623,622,3155,2482,7350,1678,1168,617,1187,811,7317,1819,7317,1819,2491,2061,1029,628,83,81,3370,2855
59.788896,21.853619,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,904,7119,2728,623,625,3155,2485,7350,1681,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,79,3370,2858
59.787957,21.853996,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,904,7119,2728,623,625,3155,2485,7350,1681,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,78,3370,2858
59.789126,21.855118,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,904,7119,2728,623,625,3155,2485,7350,1681,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,78,3370,2858
59.787456,21.858643,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,905,7119,2728,623,625,3155,2485,7350,1681,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,78,3370,2858
59.787049,21.861115,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,905,7119,2728,623,625,3155,2486,7350,1681,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,78,3370,2858
59.786922,21.862705,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,905,7119,2728,623,625,3155,2486,7350,1681,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,78,3370,2859
59.78955,21.865014,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,904,7119,2728,623,626,3155,2486,7350,1681,1168,620,1187,815,7317,1823,7317,1823,2491,2064,1029,632,83,78,3370,2859
59.780877,21.867795,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,905,7119,2727,623,625,3155,2485,7350,1680,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,78,3370,2858
59.781125,21.871843,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,905,7119,2727,623,625,3155,2486,7350,1681,1168,621,1187,815,7317,1822,7317,1822,2491,2064,1029,632,83,78,3370,2859
59.783355,21.87548,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,905,7119,2728,623,625,3155,2486,7350,1681,1168,621,1187,815,7317,1822,7317,1822,2491,2065,1029,632,83,77,3370,2859
59.783725,21.876441,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,905,7119,2728,623,625,3155,2486,7350,1681,1168,621,1187,815,7317,1822,7317,1822,2491,2065,1029,632,83,77,3370,2859
59.78129,21.876048,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,625,3155,2486,7350,1681,1168,621,1187,815,7317,1822,7317,1822,2491,2065,1029,632,83,77,3370,2859
59.780718,21.87776,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,625,3155,2486,7350,1681,1168,621,1187,815,7317,1822,7317,1822,2491,2065,1029,632,83,77,3370,2859
59.779685,21.876205,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,625,3155,2486,7350,1681,1168,621,1187,815,7317,1822,7317,1822,2491,2065,1029,632,83,77,3370,2859
59.779944,21.874988,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,625,3155,2486,7350,1681,1168,621,1187,815,7317,1822,7317,1822,2491,2064,1029,632,83,77,3370,2859
59.780325,21.871396,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,625,3155,2486,7350,1680,1168,621,1187,815,7317,1822,7317,1822,2491,2064,1029,632,83,78,3370,2859
59.777294,21.873718,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,624,3155,2485,7350,1680,1168,621,1187,815,7317,1822,7317,1822,2491,2064,1029,632,83,78,3370,2859
59.777233,21.876082,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,624,3155,2486,7350,1680,1168,621,1187,815,7317,1822,7317,1822,2491,2064,1029,632,83,77,3370,2859
59.775215,21.881067,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,624,3155,2486,7350,1680,1168,621,1187,815,7317,1822,7317,1822,2491,2065,1029,632,83,77,3370,2859
59.77527,21.878793,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,624,3155,2486,7350,1680,1168,621,1187,815,7317,1822,7317,1822,2491,2064,1029,632,83,77,3370,2859
59.775184,21.876593,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,624,3155,2485,7350,1680,1168,621,1187,815,7317,1821,7317,1821,2491,2064,1029,632,83,77,3370,2859
59.775589,21.874069,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,906,7119,2727,623,624,3155,2485,7350,1680,1168,621,1187,815,7317,1821,7317,1821,2491,2064,1029,632,83,78,3370,2859
59.762779,21.889343,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,908,7119,2725,623,623,3155,2485,7350,1679,1168,621,1187,815,7317,1821,7317,1821,2491,2064,1029,632,83,77,3370,2859
59.761263,21.888523,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,908,7119,2725,623,623,3155,2485,7350,1679,1168,621,1187,815,7317,1820,7317,1820,2491,2064,1029,632,83,77,3370,2858
59.757574,21.897309,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,908,7119,2725,623,623,3155,2485,7350,1679,1168,622,1187,815,7317,1820,7317,1820,2491,2065,1029,632,83,76,3370,2859
59.755919,21.896171,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1500,2547,909,7119,2724,623,623,3155,2485,7350,1679,1168,622,1187,815,7317,1820,7317,1820,2491,2064,1029,632,83,77,3370,2859
59.755813,21.895046,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,909,7119,2724,623,623,3155,2485,7350,1678,1168,622,1187,815,7317,1820,7317,1820,2491,2064,1029,632,83,77,3370,2858
59.753563,21.882106,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,909,7119,2724,623,622,3155,2484,7350,1678,1168,621,1187,814,7317,1819,7317,1819,2491,2064,1029,631,83,77,3370,2858
59.756563,21.873478,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,908,7119,2725,623,622,3155,2484,7350,1678,1168,620,1187,814,7317,1820,7317,1820,2491,2063,1029,631,83,78,3370,2857
59.754204,21.865602,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,908,7119,2724,623,622,3155,2484,7350,1678,1168,620,1187,813,7317,1819,7317,1819,2491,2063,1029,630,83,78,3370,2857
59.755859,21.861692,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,908,7119,2725,623,622,3155,2483,7350,1678,1168,620,1187,813,7317,1819,7317,1819,2491,2063,1029,630,83,78,3370,2857
59.75664,21.854991,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,908,7119,2725,623,622,3155,2483,7350,1678,1168,619,1187,813,7317,1819,7317,1819,2491,2062,1029,630,83,79,3370,2857
59.75598,21.845285,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,908,7119,2725,623,622,3155,2483,7350,1677,1168,619,1187,812,7317,1819,7317,1819,2491,2062,1029,629,83,79,3370,2856
59.760939,21.841665,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,907,7119,2725,623,622,3155,2483,7350,1678,1168,619,1187,812,7317,1819,7317,1819,2491,2062,1029,629,83,80,3370,2856
59.761586,21.843474,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,907,7119,2725,623,622,3155,2483,7350,1678,1168,619,1187,812,7317,1819,7317,1819,2491,2062,1029,629,83,79,3370,2856
59.764312,21.842767,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,907,7119,2726,623,622,3155,2483,7350,1678,1168,619,1187,812,7317,1820,7317,1820,2491,2062,1029,629,83,79,3370,2856
59.77582,21.866414,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,906,7119,2727,623,624,3155,2485,7350,1680,1168,620,1187,814,7317,1821,7317,1821,2491,2064,1029,631,83,78,3370,2858
59.774854,21.865403,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,906,7119,2727,623,624,3155,2485,7350,1680,1168,620,1187,814,7317,1821,7317,1821,2491,2064,1029,631,83,78,3370,2858
59.774959,21.863496,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,906,7119,2727,623,624,3155,2485,7350,1680,1168,620,1187,814,7317,1821,7317,1821,2491,2064,1029,631,83,78,3370,2858
59.773441,21.85918,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,906,7119,2727,623,624,3155,2485,7350,1679,1168,620,1187,814,7317,1821,7317,1821,2491,2063,1029,631,83,78,3370,2858
59.773658,21.859218,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,906,7119,2727,623,624,3155,2485,7350,1680,1168,620,1187,814,7317,1821,7317,1821,2491,2063,1029,631,83,78,3370,2858
59.773855,21.856903,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,906,7119,2727,623,624,3155,2484,7350,1679,1168,620,1187,814,7317,1821,7317,1821,2491,2063,1029,631,83,78,3370,2858
59.772527,21.853094,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,906,7119,2726,623,624,3155,2484,7350,1679,1168,619,1187,813,7317,1821,7317,1821,2491,2063,1029,630,83,79,3370,2857
59.775383,21.846087,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,906,7119,2727,623,624,3155,2484,7350,1679,1168,619,1187,813,7317,1821,7317,1821,2491,2063,1029,630,83,79,3370,2857
59.77686,21.84361,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,905,7119,2727,623,624,3155,2484,7350,1680,1168,619,1187,813,7317,1821,7317,1821,2491,2063,1029,630,83,79,3370,2857
59.779056,21.847964,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,905,7119,2727,623,624,3155,2484,7350,1680,1168,619,1187,813,7317,1821,7317,1821,2491,2063,1029,630,83,79,3370,2857
59.780397,21.860356,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,905,7119,2727,623,624,3155,2485,7350,1680,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,78,3370,2858
59.782269,21.85441,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,905,7119,2728,623,625,3155,2485,7350,1680,1168,620,1187,814,7317,1822,7317,1822,2491,2064,1029,631,83,79,3370,2858
59.780398,21.853735,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,905,7119,2727,623,624,3155,2485,7350,1680,1168,620,1187,814,7317,1821,7317,1821,2491,2063,1029,631,83,79,3370,2858
59.780374,21.847153,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,905,7119,2727,623,624,3155,2484,7350,1680,1168,619,1187,813,7317,1821,7317,1821,2491,2063,1029,630,83,79,3370,2857
59.780662,21.847162,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,905,7119,2727,623,624,3155,2484,7350,1680,1168,619,1187,813,7317,1821,7317,1821,2491,2063,1029,630,83,79,3370,2857
59.786974,21.839725,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1499,2547,904,7119,2728,623,625,3155,2485,7350,1680,1168,619,1187,813,7317,1822,7317,1822,2491,2063,1029,630,83,79,3370,2857
59.795839,21.817873,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,903,7119,2729,623,625,3155,2484,7350,1681,1168,618,1187,812,7317,1822,7317,1822,2491,2062,1029,629,83,80,3370,2857
59.793165,21.826269,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,903,7119,2729,623,625,3155,2484,7350,1681,1168,618,1187,813,7317,1822,7317,1822,2491,2063,1029,630,83,80,3370,2857
59.793646,21.816803,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,903,7119,2729,623,625,3155,2484,7350,1681,1168,618,1187,812,7317,1822,7317,1822,2491,2062,1029,629,83,81,3370,2857
59.792873,21.81637,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,903,7119,2729,623,625,3155,2484,7350,1681,1168,618,1187,812,7317,1822,7317,1822,2491,2062,1029,629,83,81,3370,2857
59.792541,21.817993,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,903,7119,2729,623,625,3155,2484,7350,1681,1168,618,1187,812,7317,1822,7317,1822,2491,2062,1029,629,83,80,3370,2857
59.789935,21.81556,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,903,7119,2729,623,625,3155,2484,7350,1680,1168,617,1187,812,7317,1822,7317,1822,2491,2062,1029,629,83,81,3370,2856
59.790113,21.823494,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,904,7119,2729,623,625,3155,2484,7350,1680,1168,618,1187,812,7317,1822,7317,1822,2491,2062,1029,629,83,80,3370,2857
59.789,21.824024,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,904,7119,2729,623,625,3155,2484,7350,1680,1168,618,1187,812,7317,1822,7317,1822,2491,2062,1029,629,83,80,3370,2857
59.785508,21.831741,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,904,7119,2728,623,624,3155,2484,7350,1680,1168,618,1187,813,7317,1821,7317,1821,2491,2063,1029,630,83,80,3370,2857
59.782863,21.831527,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,904,7119,2728,623,624,3155,2484,7350,1680,1168,618,1187,813,7317,1821,7317,1821,2491,2062,1029,630,83,80,3370,2857
59.780441,21.827369,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1498,2547,905,7119,2728,623,624,3155,2484,7350,1680,1168,618,1187,812,7317,1821,7317,1821,2491,2062,1029,629,83,80,3370,2856
59.774084,21.819737,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,905,7119,2727,623,623,3155,2483,7350,1679,1168,618,1187,812,7317,1820,7317,1820,2491,2061,1029,629,83,81,3370,2856
59.773077,21.818609,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,905,7119,2727,623,623,3155,2483,7350,1679,1168,618,1187,811,7317,1820,7317,1820,2491,2061,1029,628,83,81,3370,2856
59.7718,21.816595,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,905,7119,2727,623,623,3155,2483,7350,1678,1168,617,1187,811,7317,1820,7317,1820,2491,2061,1029,628,83,81,3370,2855
59.771245,21.810062,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,905,7119,2727,623,623,3155,2482,7350,1678,1168,617,1187,811,7317,1820,7317,1820,2491,2061,1029,628,83,81,3370,2855
59.771363,21.809187,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,905,7119,2727,623,623,3155,2482,7350,1678,1168,617,1187,811,7317,1820,7317,1820,2491,2061,1029,628,83,81,3370,2855
59.772746,21.808883,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,905,7119,2727,623,623,3155,2482,7350,1678,1168,617,1187,811,7317,1820,7317,1820,2491,2061,1029,628,83,81,3370,2855
59.778737,21.807254,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1496,2547,904,7119,2727,623,623,3155,2483,7350,1679,1168,617,1187,811,7317,1820,7317,1820,2491,2061,1029,628,83,81,3370,2855
59.783335,21.814766,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,904,7119,2728,623,624,3155,2483,7350,1680,1168,617,1187,812,7317,1821,7317,1821,2491,2062,1029,629,83,81,3370,2856
59.784615,21.813906,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1497,2547,904,7119,2728,623,624,3155,2483,7350,1680,1168,617,1187,812,7317,1821,7317,1821,2491,2062,1029,629,83,81,3370,2856
59.782808,21.797821,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1928,1496,2543,904,7115,2728,621,624,3152,2482,7347,1679,1165,616,1183,811,7314,1820,7314,1820,2487,2061,1025,628,89,82,3367,2855
59.783408,21.795924,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1928,1496,2543,904,7115,2728,621,624,3152,2482,7347,1679,1165,616,1183,811,7314,1820,7314,1820,2487,2061,1025,628,89,82,3367,2855
59.783388,21.794981,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1928,1496,2543,904,7115,2728,621,624,3152,2482,7347,1679,1165,616,1183,811,7314,1820,7314,1820,2487,2061,1025,628,89,82,3367,2855
59.786804,21.798304,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1928,1497,2543,903,7115,2728,621,624,3152,2483,7347,1680,1165,617,1183,811,7314,1821,7314,1821,2487,2061,1025,628,89,82,3367,2855
59.788942,21.775566,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1928,1496,2543,903,7115,2729,621,624,3152,2482,7347,1679,1165,615,1183,810,7314,1821,7314,1821,2487,2060,1025,627,89,83,3367,2854
59.804146,21.782969,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1937,1497,2551,901,7123,2730,631,626,3160,2483,7355,1681,1173,616,1192,811,7322,1822,7322,1822,2495,2061,1033,628,93,82,3375,2856
60.169206,21.056119,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1938,1484,2552,849,7124,2776,654,653,3161,2476,7356,1704,1174,581,1193,787,7323,1843,7323,1843,2496,2043,1034,604,136,128,3376,2841
60.107349,21.074268,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1938,1481,2552,856,7124,2769,654,647,3161,2472,7356,1698,1174,581,1193,785,7323,1837,7323,1837,2496,2040,1034,602,136,125,3376,2838
60.098843,21.075909,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1929,1481,2544,857,7115,2768,643,646,3152,2472,7347,1697,1165,581,1184,785,7314,1837,7314,1837,2488,2040,1026,602,132,125,3367,2838
60.092895,21.112584,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1482,2547,858,7119,2767,643,646,3156,2473,7351,1697,1169,583,1187,786,7318,1837,7318,1837,2491,2042,1029,603,126,123,3371,2839
60.09861,21.137199,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1483,2547,858,7119,2768,643,647,3156,2474,7351,1698,1169,584,1187,788,7318,1838,7318,1838,2491,2043,1029,605,126,121,3371,2841
60.081634,21.134241,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1482,2547,860,7119,2766,643,645,3156,2473,7351,1696,1169,584,1187,787,7318,1836,7318,1836,2491,2042,1029,604,126,121,3371,2840
60.074992,21.131659,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1482,2547,861,7119,2765,643,644,3156,2472,7351,1696,1169,583,1187,787,7318,1835,7318,1835,2491,2042,1029,604,126,121,3371,2839
60.071268,21.160713,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1483,2547,862,7119,2764,643,644,3156,2473,7351,1696,1169,585,1187,788,7318,1836,7318,1836,2491,2043,1029,605,126,119,3371,2840
60.066504,21.150949,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1482,2547,862,7119,2764,643,643,3156,2473,7351,1695,1169,584,1187,787,7318,1835,7318,1835,2491,2042,1029,604,126,120,3371,2840
60.065337,21.134604,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1481,2547,862,7119,2764,643,643,3156,2472,7351,1695,1169,583,1187,786,7318,1834,7318,1834,2491,2041,1029,603,126,121,3371,2839
60.062052,21.136252,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1481,2547,862,7119,2763,643,643,3156,2472,7351,1694,1169,583,1187,786,7318,1834,7318,1834,2491,2041,1029,603,126,121,3371,2839
60.065654,21.161204,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1932,1483,2547,862,7119,2764,643,643,3156,2473,7351,1695,1169,585,1187,788,7318,1835,7318,1835,2491,2043,1029,605,126,119,3371,2840
59.980248,21.20118,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1927,1479,2542,872,7114,2754,633,635,3151,2469,7345,1687,1164,586,1182,786,7313,1827,7313,1827,2486,2040,1024,603,116,116,3365,2837
59.979743,21.202185,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1927,1479,2542,872,7114,2754,633,635,3151,2469,7345,1687,1164,586,1182,786,7313,1827,7313,1827,2486,2040,1024,603,116,116,3365,2837
59.979948,21.217059,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1927,1480,2542,872,7114,2754,633,635,3151,2470,7345,1687,1164,586,1182,787,7313,1827,7313,1827,2486,2041,1024,604,116,115,3365,2838
59.980719,21.211463,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1927,1480,2542,872,7114,2754,633,635,3151,2469,7345,1687,1164,586,1182,787,7313,1827,7313,1827,2486,2041,1024,604,116,115,3365,2838
59.981545,21.205893,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1927,1480,2542,872,7114,2754,633,635,3151,2469,7345,1687,1164,586,1182,787,7313,1827,7313,1827,2486,2041,1024,604,116,115,3365,2838
59.982163,21.202551,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1927,1479,2542,872,7114,2754,633,635,3151,2469,7345,1687,1164,586,1182,787,7313,1827,7313,1827,2486,2040,1024,604,116,116,3365,2837
59.981813,21.197888,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1924,1479,2538,872,7110,2754,632,635,3147,2469,7342,1687,1160,585,1179,786,7309,1827,7309,1827,2482,2040,1020,603,122,116,3362,2837
59.981215,21.195963,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1924,1479,2538,872,7110,2754,632,635,3147,2469,7342,1687,1160,585,1179,786,7309,1827,7309,1827,2482,2040,1020,603,122,116,3362,2837
59.981215,21.191867,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1924,1479,2538,872,7110,2754,632,635,3147,2469,7342,1687,1160,585,1179,786,7309,1827,7309,1827,2482,2040,1020,603,122,116,3362,2837
59.98474,21.166741,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1924,1478,2538,871,7110,2755,632,635,3147,2468,7342,1687,1160,584,1179,785,7309,1827,7309,1827,2482,2039,1020,602,122,118,3362,2836
59.989523,21.167424,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1924,1478,2538,870,7110,2755,632,635,3147,2468,7342,1687,1160,584,1179,785,7309,1827,7309,1827,2482,2039,1020,602,122,118,3362,2836
