"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Bodo_seaway","Bodo_geodesic","Crete_seaway","Crete_geodesic","Galway_seaway","Galway_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","SWC_seaway","SWC_geodesic","Svalbard_seaway","Svalbard_geodesic","TZS_seaway","TZS_geodesic","Toralla_seaway","Toralla_geodesic"
57.53164,11.73938,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,884,1566,1093,6139,2661,1742,1436,6371,1342,150,154,49,47,1476,1308,11,17,2672,2314,1092,714,2391,2234
57.53295,11.74035,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,884,1566,1093,6139,2662,1742,1436,6371,1343,150,154,49,47,1476,1308,11,16,2672,2314,1092,714,2391,2234
57.5329,11.73477,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,884,1566,1093,6139,2662,1742,1435,6371,1343,150,154,49,47,1476,1308,11,16,2672,2314,1092,714,2391,2234
57.54014,11.74574,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,885,1566,1092,6139,2662,1742,1436,6371,1343,150,153,49,48,1476,1309,11,16,2672,2313,1092,713,2391,2235
57.50536,11.7182,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,881,1566,1096,6139,2659,1742,1434,6371,1340,150,157,49,44,1476,1305,11,20,2672,2317,1092,717,2391,2231
57.50623,11.72007,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,881,1566,1096,6139,2659,1742,1434,6371,1340,150,157,49,45,1476,1306,11,19,2672,2317,1092,717,2391,2231
57.5059,11.71491,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,881,1566,1096,6139,2660,1742,1434,6371,1340,150,157,49,44,1476,1305,11,19,2672,2317,1092,717,2391,2231
57.50669,11.71365,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,881,1566,1096,6139,2660,1742,1433,6371,1340,150,157,49,44,1476,1305,11,19,2672,2317,1092,717,2391,2231
57.50884,11.72183,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,881,1566,1096,6139,2660,1742,1434,6371,1340,150,156,49,45,1476,1306,11,19,2672,2317,1092,716,2391,2231
57.51035,11.72047,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1096,6139,2660,1742,1434,6371,1340,150,156,49,45,1476,1306,11,19,2672,2317,1092,716,2391,2232
57.5114,11.72103,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1096,6139,2660,1742,1434,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.51896,11.70043,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,881,1566,1095,6139,2661,1742,1433,6371,1341,150,155,49,44,1476,1305,11,18,2672,2316,1092,717,2391,2231
57.52011,11.70105,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1095,6139,2661,1742,1433,6371,1341,150,155,49,45,1476,1305,11,18,2672,2315,1092,717,2391,2231
57.53183,11.70564,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,883,1566,1093,6139,2662,1742,1434,6371,1343,150,154,49,46,1476,1306,11,17,2672,2314,1092,716,2391,2232
57.53216,11.70531,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,883,1566,1093,6139,2662,1742,1434,6371,1343,150,154,49,46,1476,1306,11,17,2672,2314,1092,716,2391,2232
58.00655,11.69999,2023,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,958,922,1546,1041,6145,2709,1722,1444,6377,1395,102,103,94,90,1482,1334,45,36,2652,2261,1147,695,2397,2267
57.51175,11.72196,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1096,6139,2660,1742,1434,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.51147,11.72442,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1096,6139,2660,1742,1434,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.5124,11.72234,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1095,6139,2660,1742,1434,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.51258,11.72321,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1095,6139,2660,1742,1434,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.51264,11.72967,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1095,6139,2660,1742,1435,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.51264,11.72967,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1095,6139,2660,1742,1435,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.51359,11.73032,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1095,6139,2660,1742,1435,6371,1340,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
57.51408,11.72778,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,952,882,1566,1095,6139,2660,1742,1434,6371,1341,150,156,49,45,1476,1306,11,19,2672,2316,1092,716,2391,2232
43.484302,-1.563392,2022,4,"France","HUMAN_OBSERVATION",43.55,-1.54999999999999,7.39,1282,936,3156,2811,4513,2458,1299,1236,4745,1219,2218,1913,2166,1765,819,783,2192,1824,4088,3935,3242,2466,765,608
43.484302,-1.563392,2022,4,"France","HUMAN_OBSERVATION",43.55,-1.54999999999999,7.39,1282,936,3156,2811,4513,2458,1299,1236,4745,1219,2218,1913,2166,1765,819,783,2192,1824,4088,3935,3242,2466,765,608
63.130392,7.772386,2022,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1397,1340,580,560,6540,3314,1599,1498,6772,1994,983,507,978,680,1876,1592,996,645,1729,1705,2055,899,2792,2563
58.87369,11.09328,2022,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,979,978,1544,950,6164,2811,1720,1433,6396,1495,6,1,179,180,1501,1360,140,138,2649,2166,1243,699,2416,2307
59.069072,10.392942,2022,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,973,974,1512,936,6156,2850,1688,1402,6387,1523,55,46,207,207,1492,1342,176,173,2618,2146,1279,733,2407,2295
62.727537,7.179332,2022,7,"Norway","HUMAN_OBSERVATION",62.65,7.15000000000001,8.76,1352,1281,646,623,6495,3283,1556,1440,6727,1950,939,472,934,641,1832,1529,951,609,1791,1762,2010,916,2747,2501
62.741908,7.234703,2022,7,"Norway","HUMAN_OBSERVATION",62.75,7.35000000000001,5.95,1367,1294,630,608,6510,3288,1571,1455,6742,1958,954,477,949,647,1847,1544,966,614,1776,1750,2025,909,2762,2516
62.720968,7.225413,2022,7,"Norway","HUMAN_OBSERVATION",62.65,7.25000000000001,8,1357,1282,643,620,6500,3281,1561,1444,6732,1949,944,470,939,639,1837,1532,956,607,1788,1761,2015,911,2752,2504
62.71193,7.244097,2022,7,"Norway","HUMAN_OBSERVATION",62.65,7.25000000000001,6.9,1357,1282,643,620,6500,3281,1561,1444,6732,1949,944,470,939,639,1837,1532,956,607,1788,1761,2015,911,2752,2504
62.726547,7.226458,2022,7,"Norway","HUMAN_OBSERVATION",62.65,7.25000000000001,8.61,1357,1282,643,620,6500,3281,1561,1444,6732,1949,944,470,939,639,1837,1532,956,607,1788,1761,2015,911,2752,2504
62.7406,7.37773,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1367,1293,630,608,6510,3286,1571,1455,6742,1957,954,476,949,646,1847,1544,966,613,1776,1751,2025,907,2762,2516
62.768201,7.438287,2022,7,"Norway","HUMAN_OBSERVATION",62.75,7.35000000000001,4.93,1367,1294,630,608,6510,3288,1571,1455,6742,1958,954,477,949,647,1847,1544,966,614,1776,1750,2025,909,2762,2516
62.732879,7.086499,2022,7,"Norway","HUMAN_OBSERVATION",62.65,7.15000000000001,9.78,1352,1281,646,623,6495,3283,1556,1440,6727,1950,939,472,934,641,1832,1529,951,609,1791,1762,2010,916,2747,2501
62.71095,7.116612,2022,7,"Norway","HUMAN_OBSERVATION",62.65,7.15000000000001,7,1352,1281,646,623,6495,3283,1556,1440,6727,1950,939,472,934,641,1832,1529,951,609,1791,1762,2010,916,2747,2501
62.725147,7.142093,2022,7,"Norway","HUMAN_OBSERVATION",62.65,7.15000000000001,8.38,1352,1281,646,623,6495,3283,1556,1440,6727,1950,939,472,934,641,1832,1529,951,609,1791,1762,2010,916,2747,2501
62.48503,6.38937,2022,7,"Norway","HUMAN_OBSERVATION",62.35,6.35000000000001,15.17,1297,1240,700,673,6440,3276,1502,1387,6671,1930,883,466,878,628,1776,1480,895,600,1825,1800,1954,950,2691,2451
62.47815,6.24578,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1287,1253,688,664,6430,3291,1492,1392,6661,1945,873,481,868,643,1766,1489,885,615,1814,1786,1944,958,2681,2461
62.476298,6.344012,2022,7,"Norway","HUMAN_OBSERVATION",62.45,6.25000000000001,5.66,1287,1250,688,666,6430,3289,1492,1390,6661,1942,873,478,868,640,1766,1487,885,612,1814,1789,1944,957,2681,2458
62.49088,6.17968,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1281,1254,689,664,6424,3294,1487,1390,6656,1947,868,484,863,646,1761,1489,880,618,1814,1785,1939,962,2676,2460
62.49045,6.29245,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1287,1255,688,661,6430,3291,1492,1394,6661,1945,873,481,868,643,1766,1492,885,615,1814,1784,1944,956,2681,2463
62.482883,6.278834,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1287,1254,688,662,6430,3291,1492,1393,6661,1945,873,480,868,642,1766,1490,885,615,1814,1785,1944,956,2681,2462
62.4939,6.33765,2022,7,"Norway","HUMAN_OBSERVATION",62.45,6.25000000000001,6.65,1287,1250,688,666,6430,3289,1492,1390,6661,1942,873,478,868,640,1766,1487,885,612,1814,1789,1944,957,2681,2458
62.506828,6.433508,2022,7,"Norway","HUMAN_OBSERVATION",62.65,6.45000000000001,15.96,1307,1274,662,642,6450,3302,1511,1412,6681,1960,893,491,888,655,1786,1511,905,626,1790,1766,1964,951,2701,2482
59.147918,5.857739,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,897,885,1096,1003,6044,2997,1352,1166,6275,1602,471,303,466,375,1380,1168,484,380,2201,2157,1543,985,2295,2137
59.267562,5.454192,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,898,893,1080,1000,6044,3022,1332,1152,6275,1624,473,327,468,402,1380,1165,485,406,2186,2146,1544,1005,2295,2135
59.337196,5.858917,2022,7,"Norway","HUMAN_OBSERVATION",59.25,5.85000000000001,9.72,906,896,1085,993,6053,3007,1355,1171,6284,1613,480,304,475,382,1389,1177,492,385,2191,2146,1551,983,2304,2146
59.275871,5.876996,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,906,899,1085,990,6053,3008,1355,1174,6284,1615,480,303,475,382,1389,1180,492,385,2191,2143,1551,981,2304,2149
59.245173,6.071865,2022,7,"Norway","HUMAN_OBSERVATION",59.25,6.15000000000001,4.48,919,900,1089,987,6065,2997,1374,1186,6297,1607,493,287,488,368,1402,1187,505,369,2194,2144,1564,967,2317,2156
59.209747,5.934679,2022,7,"Norway","HUMAN_OBSERVATION",59.25,5.85000000000001,6.58,906,896,1085,993,6053,3007,1355,1171,6284,1613,480,304,475,382,1389,1177,492,385,2191,2146,1551,983,2304,2146
59.098977,5.667137,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,881,877,1105,1013,6028,2999,1336,1154,6259,1602,455,313,450,382,1364,1157,468,388,2211,2164,1527,997,2279,2126
59.057561,5.710727,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,887,873,1105,1016,6033,2994,1342,1154,6265,1596,461,311,456,377,1370,1155,473,384,2211,2168,1532,996,2285,2124
58.932367,5.983885,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,903,863,1119,1023,6050,2974,1358,1162,6281,1578,477,295,472,357,1386,1154,489,364,2224,2180,1548,984,2301,2121
58.967921,5.892212,2022,7,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,3.87,903,865,1119,1022,6050,2976,1358,1161,6281,1580,477,297,472,359,1386,1154,489,367,2224,2179,1548,985,2301,2122
59.290828,5.992771,2022,7,"Norway","HUMAN_OBSERVATION",59.35,5.95000000000001,7.02,918,908,1073,981,6065,3012,1366,1181,6297,1621,492,300,487,383,1402,1189,505,384,2178,2134,1564,976,2317,2158
59.357063,5.946139,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,918,909,1073,980,6065,3013,1366,1181,6297,1622,492,300,487,384,1402,1190,505,385,2178,2134,1564,976,2317,2159
58.26766,11.43568,2022,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,935,1542,1014,6142,2742,1718,1435,6373,1426,73,70,114,114,1478,1337,69,68,2648,2233,1172,699,2394,2275
59.531799,5.52492,2022,8,"Norway","HUMAN_OBSERVATION",59.65,5.35000000000001,16.44,945,934,1031,964,6089,3059,1338,1168,6321,1665,525,339,520,430,1426,1196,537,430,2136,2105,1596,1004,2341,2167
60.822233,5.006639,2022,8,"Norway","HUMAN_OBSERVATION",60.85,4.95000000000001,4.36,1071,1064,894,854,6215,3180,1358,1225,6446,1797,655,409,650,535,1551,1298,668,523,2000,1974,1727,1013,2466,2269
60.818029,5.018321,2022,8,"Norway","HUMAN_OBSERVATION",60.85,4.95000000000001,5.14,1071,1064,894,854,6215,3180,1358,1225,6446,1797,655,409,650,535,1551,1298,668,523,2000,1974,1727,1013,2466,2269
59.47922,6.1226,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,934,924,1089,964,6081,3018,1381,1197,6313,1631,508,293,503,384,1418,1207,520,383,2194,2119,1579,964,2333,2176
59.459044,5.842881,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,925,919,1060,972,6072,3026,1373,1182,6304,1635,499,308,494,395,1409,1195,512,395,2166,2123,1571,980,2324,2165
68.210734,14.832171,2022,8,"Norway","HUMAN_OBSERVATION",68.25,14.75,5.53,2035,1984,113,112,7118,3719,2171,2110,7349,2532,1622,1060,1617,1239,2515,2243,1634,1188,1148,1116,2693,1023,3369,3214
60.423669,4.914171,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1027,1016,939,897,6170,3143,1342,1195,6402,1754,611,389,606,503,1507,1256,623,496,2044,2022,1682,1018,2422,2228
60.17075,5.72059,2022,8,"Norway","HUMAN_OBSERVATION",60.15,5.65000000000001,4.54,1003,992,983,906,6148,3094,1370,1212,6379,1710,581,340,576,453,1484,1252,593,445,2089,2047,1652,980,2399,2223
60.097059,5.200761,2022,8,"Norway","HUMAN_OBSERVATION",60.05,5.15000000000001,5.95,984,977,985,928,6128,3102,1339,1182,6360,1711,566,362,561,466,1465,1227,578,462,2090,2062,1637,1009,2380,2199
60.235735,5.598,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1010,1001,971,899,6155,3104,1369,1214,6387,1720,590,346,585,461,1491,1258,603,453,2076,2038,1662,982,2407,2230
60.161067,5.317126,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,997,990,978,913,6141,3106,1354,1197,6373,1718,579,357,574,467,1478,1243,591,461,2084,2048,1650,998,2393,2214
60.441139,4.920461,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1027,1018,939,895,6170,3144,1342,1196,6402,1756,611,390,606,504,1507,1258,623,497,2044,2020,1682,1017,2422,2229
60.351029,4.975831,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1016,1009,950,903,6159,3134,1339,1193,6391,1745,599,383,595,495,1496,1251,612,488,2056,2029,1671,1015,2411,2222
58.010866,7.603002,2022,8,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,793,790,1306,1095,5964,2828,1482,1211,6196,1441,244,227,239,223,1301,1140,256,244,2411,2281,1315,921,2216,2095
58.25454,8.522821,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,842,1372,1049,6020,2827,1548,1270,6251,1458,178,165,198,191,1356,1201,215,200,2478,2243,1275,862,2271,2154
58.316602,8.581778,2022,8,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,858,855,1382,1037,6032,2832,1558,1280,6264,1466,167,154,197,192,1369,1214,213,197,2488,2232,1273,851,2284,2167
59.0267,10.5268,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,980,974,1524,939,6163,2842,1700,1408,6394,1517,44,37,205,200,1499,1345,172,166,2629,2151,1275,727,2415,2297
59.04749,10.87016,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,990,986,1541,933,6174,2834,1717,1427,6406,1516,29,23,203,200,1510,1362,166,160,2646,2147,1268,707,2426,2312
58.5132,8.944219,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,879,1411,1015,6061,2838,1587,1303,6293,1479,141,132,197,191,1397,1239,204,189,2517,2213,1275,829,2313,2192
58.144695,8.035953,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,823,819,1338,1068,5995,2833,1514,1239,6227,1454,220,196,224,210,1332,1172,241,225,2444,2258,1300,893,2247,2126
59.038457,11.115303,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1001,993,1558,932,6185,2827,1734,1440,6417,1513,25,18,202,198,1522,1373,163,155,2664,2148,1266,693,2437,2321
58.99358,9.808552,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,950,950,1479,951,6129,2859,1655,1367,6360,1521,79,76,205,209,1465,1311,185,184,2584,2157,1280,768,2380,2265
59.02325,9.753881,2022,8,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,947,944,1475,957,6125,2856,1651,1362,6357,1516,85,78,208,206,1462,1306,188,183,2581,2162,1283,772,2377,2260
58.74279,9.267662,2022,8,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,4.82,916,913,1443,984,6093,2849,1619,1333,6325,1500,108,102,200,197,1430,1274,190,184,2549,2185,1278,800,2345,2228
58.1323,8.06625,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,823,818,1338,1069,5995,2831,1514,1240,6227,1453,220,195,224,208,1332,1172,241,223,2444,2259,1300,891,2247,2126
59.43692,10.58157,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1018,1015,1552,894,6200,2881,1728,1425,6431,1562,77,69,249,245,1536,1377,214,207,2658,2105,1316,715,2452,2332
58.20883,11.48433,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,932,1542,1020,6142,2735,1718,1436,6373,1419,73,77,114,108,1478,1336,69,61,2648,2239,1172,699,2394,2273
57.66259,11.76504,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1079,6143,2674,1738,1440,6375,1357,140,141,58,59,1479,1317,0,3,2667,2299,1103,707,2395,2245
57.66246,11.76516,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1079,6143,2674,1738,1440,6375,1357,140,141,58,59,1479,1317,0,3,2667,2300,1103,707,2395,2245
57.66241,11.76515,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1079,6143,2674,1738,1440,6375,1357,140,141,58,59,1479,1317,0,3,2667,2300,1103,707,2395,2245
57.66267,11.76521,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1079,6143,2674,1738,1440,6375,1357,140,141,58,59,1479,1317,0,3,2667,2299,1103,707,2395,2245
57.66261,11.76521,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1079,6143,2674,1738,1440,6375,1357,140,141,58,59,1479,1317,0,3,2667,2299,1103,707,2395,2245
57.66261,11.76545,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1079,6143,2674,1738,1440,6375,1357,140,141,58,59,1479,1317,0,3,2667,2299,1103,707,2395,2245
57.67195,11.77118,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,897,1562,1077,6143,2674,1738,1440,6375,1358,140,140,58,60,1479,1318,0,3,2667,2298,1103,706,2395,2246
57.65949,11.74126,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,895,1562,1079,6143,2674,1738,1438,6375,1357,140,140,58,57,1479,1315,0,2,2667,2300,1103,708,2395,2243
57.66172,11.72925,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,894,1562,1079,6143,2675,1738,1438,6375,1357,140,140,58,57,1479,1315,0,2,2667,2300,1103,709,2395,2243
57.65896,11.73939,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,895,1562,1079,6143,2674,1738,1438,6375,1356,140,141,58,57,1479,1315,0,3,2667,2300,1103,708,2395,2243
57.68735,11.71585,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1076,6143,2677,1738,1437,6375,1360,140,137,58,59,1479,1316,0,1,2667,2297,1103,708,2395,2244
57.68708,11.70195,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,895,1562,1076,6143,2678,1738,1436,6375,1360,140,137,58,59,1479,1315,0,2,2667,2297,1103,709,2395,2244
57.68075,11.74096,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,896,1562,1077,6143,2676,1738,1439,6375,1359,140,138,58,59,1479,1317,0,1,2667,2298,1103,707,2395,2245
57.66146,11.72685,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,894,1562,1079,6143,2675,1738,1437,6375,1357,140,140,58,57,1479,1315,0,2,2667,2300,1103,709,2395,2243
57.65846,11.72704,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,956,894,1562,1079,6143,2674,1738,1437,6375,1357,140,140,58,57,1479,1315,0,2,2667,2300,1103,709,2395,2243
58.932872,5.575178,2022,8,"Norway","HUMAN_OBSERVATION",58.95,5.45000000000001,7.44,865,859,1113,1033,6012,2994,1322,1135,6243,1591,439,326,434,385,1348,1136,452,394,2218,2182,1511,1013,2263,2105
59.21207,5.96538,2022,9,"Norway","HUMAN_OBSERVATION",59.15,5.95000000000001,6.97,903,886,1098,1001,6049,2994,1358,1171,6281,1601,477,298,472,371,1386,1172,489,375,2203,2156,1548,980,2301,2140
59.20945,5.95,2022,9,"Norway","HUMAN_OBSERVATION",59.15,5.95000000000001,6.62,903,886,1098,1001,6049,2994,1358,1171,6281,1601,477,298,472,371,1386,1172,489,375,2203,2156,1548,980,2301,2140
59.284049,5.806831,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,906,899,1085,991,6053,3011,1355,1170,6284,1618,480,307,475,386,1389,1178,492,389,2191,2142,1551,985,2304,2148
59.2805,5.80733,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,906,899,1085,991,6053,3011,1355,1170,6284,1617,480,307,475,386,1389,1178,492,388,2191,2143,1551,985,2304,2147
59.28055,5.86175,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,906,899,1085,990,6053,3009,1355,1173,6284,1616,480,304,475,383,1389,1180,492,386,2191,2143,1551,982,2304,2149
59.28118,5.86983,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,906,900,1085,989,6053,3009,1355,1173,6284,1616,480,303,475,383,1389,1180,492,385,2191,2142,1551,982,2304,2149
59.197269,5.46807,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,887,886,1090,1007,6033,3015,1329,1149,6264,1616,462,325,457,397,1369,1159,474,403,2196,2154,1533,1006,2284,2129
59.19302,5.473371,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,887,885,1090,1007,6033,3014,1329,1149,6264,1616,462,325,457,397,1369,1159,474,402,2196,2154,1533,1006,2284,2129
59.05966,5.71851,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,887,874,1105,1016,6033,2994,1342,1154,6265,1596,461,310,456,377,1370,1155,473,384,2211,2168,1532,995,2285,2124
59.1481,6.084801,2022,9,"Norway","HUMAN_OBSERVATION",59.15,5.95000000000001,7.7,903,886,1098,1001,6049,2994,1358,1171,6281,1601,477,298,472,371,1386,1172,489,375,2203,2156,1548,980,2301,2140
58.968962,5.878673,2022,9,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,903,865,1119,1022,6050,2976,1358,1161,6281,1580,477,297,472,359,1386,1154,489,367,2224,2179,1548,985,2301,2122
58.22833,6.50283,2022,9,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,798,797,1221,1085,5963,2896,1398,1155,6194,1497,330,280,325,300,1299,1114,343,319,2327,2254,1402,978,2214,2076
59.255626,5.426855,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,898,892,1080,1002,6044,3022,1332,1150,6275,1623,473,328,468,402,1380,1163,485,407,2186,2148,1544,1007,2295,2133
59.186029,5.3152,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,883,1090,1012,6032,3019,1324,1141,6263,1618,462,334,457,404,1368,1153,475,410,2195,2156,1534,1015,2283,2123
59.135159,5.20974,2022,9,"Norway","HUMAN_OBSERVATION",59.15,5.15000000000001,3.79,885,878,1085,1019,6029,3022,1311,1130,6261,1619,465,343,460,410,1366,1144,477,418,2191,2161,1536,1025,2281,2114
59.251089,6.094391,2022,9,"Norway","HUMAN_OBSERVATION",59.25,6.15000000000001,3.17,919,900,1089,987,6065,2997,1374,1186,6297,1607,493,287,488,368,1402,1187,505,369,2194,2144,1564,967,2317,2156
59.18775,5.87292,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,897,889,1096,999,6044,3000,1352,1169,6275,1606,471,302,466,377,1380,1172,484,381,2201,2153,1543,984,2295,2141
60.139749,5.43265,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,998,989,983,912,6143,3100,1359,1201,6375,1714,579,351,574,461,1480,1244,591,454,2089,2050,1650,992,2395,2216
60.171999,5.38335,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,997,992,978,910,6141,3105,1354,1201,6373,1718,579,354,574,465,1478,1246,591,459,2084,2047,1650,994,2393,2217
60.29135,5.167004,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1006,1003,962,904,6150,3123,1347,1198,6382,1735,588,370,583,483,1487,1251,601,476,2068,2035,1660,1005,2402,2222
60.262819,5.171221,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1006,1000,962,906,6150,3120,1347,1196,6382,1732,588,369,583,481,1487,1248,601,474,2068,2038,1660,1005,2402,2220
