"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Crete_seaway","Crete_geodesic","Eilat_seaway","Eilat_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic"
50.357979,-4.12204,2009,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4759,2885,20441,3998,807,785,4991,1423,1453,1260,0,3,4958,1402,4958,1402,180,183
50.759202,-1.293195,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,10.87,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.892499,-1.411324,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,6.4,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.802117,-1.123678,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.09,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.873971,-1.31207,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4921,2733,20604,3836,958,848,5153,1253,1235,1079,236,209,5120,1247,5120,1247,302,307
50.761917,-1.29599,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,10.52,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.758134,-1.526429,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,5.46,4908,2735,20590,3839,945,832,5140,1257,1248,1095,222,196,5107,1249,5107,1249,289,290
50.747915,-1.285569,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,12.23,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.909882,-1.381947,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,7.03,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.756993,-1.299608,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,10.94,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.751092,-1.290482,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,11.78,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.797589,-1.119506,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4926,2717,20608,3820,962,842,5157,1237,1217,1075,251,220,5124,1231,5124,1231,306,309
50.800698,-1.114481,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.17,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.800805,-1.12867,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,5.85,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.841506,-1.100216,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,10.77,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.892426,-1.397107,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4921,2739,20604,3842,958,849,5153,1259,1235,1081,236,204,5120,1253,5120,1253,302,304
50.89554,-1.390668,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4921,2739,20604,3842,958,849,5153,1259,1235,1081,236,204,5120,1253,5120,1253,302,305
50.895614,-1.404886,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,6.38,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.864979,-1.312202,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4921,2733,20604,3836,958,847,5153,1253,1235,1079,236,209,5120,1247,5120,1247,302,306
50.910336,-1.382652,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,7.1,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.756811,-1.532822,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,5.88,4908,2735,20590,3839,945,832,5140,1257,1248,1095,222,196,5107,1249,5107,1249,289,290
50.845547,-1.099429,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.04999999999999,11.19,4929,2710,20611,3814,965,837,5160,1231,1210,1076,253,224,5127,1224,5127,1224,309,309
50.87082,-1.311406,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4921,2733,20604,3836,958,847,5153,1253,1235,1079,236,209,5120,1247,5120,1247,302,306
50.765985,-1.299474,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,10.01,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
55.22771,-6.278225,2008,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5274,3261,20945,4339,1375,1343,5506,1767,1409,1100,706,559,5473,1788,5473,1788,779,741
55.22771,-6.278225,2008,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5274,3261,20945,4339,1375,1343,5506,1767,1409,1100,706,559,5473,1788,5473,1788,779,741
53.45493,-6.152885,2008,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5049,3160,20720,4254,1160,1148,5281,1671,1626,1172,491,370,5248,1677,5248,1677,564,549
54.051261,-6.190657,2008,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5116,3193,20787,4281,1226,1214,5348,1701,1588,1144,558,433,5315,1712,5315,1712,631,613
50.785327,-0.942414,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4933,2705,20615,3808,970,843,5165,1225,1203,1068,258,232,5132,1220,5132,1220,314,317
51.628857,0.803731,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,9.34,5178,2643,20860,3733,1215,958,5410,1151,999,920,514,375,5377,1164,5377,1164,550,467
50.362113,-4.117303,2008,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4759,2885,20441,3998,807,785,4991,1422,1453,1260,0,3,4958,1402,4958,1402,180,183
42.71205,9.45652,2007,2,"France","HUMAN_OBSERVATION",42.65,9.45000000000001,6.93,1677,1579,20528,2708,3102,1018,1868,459,4819,1629,3462,1348,1835,308,1835,308,3332,1241
54.84175,-5.713159,2007,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,4.15,5212,3205,20883,4285,1313,1294,5444,1711,1455,1077,645,509,5411,1731,5411,1731,717,692
54.84175,-5.713159,2007,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,4.15,5212,3205,20883,4285,1313,1294,5444,1711,1455,1077,645,509,5411,1731,5411,1731,717,692
54.84175,-5.713159,2007,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,4.15,5212,3205,20883,4285,1313,1294,5444,1711,1455,1077,645,509,5411,1731,5411,1731,717,692
54.84175,-5.713159,2007,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,4.15,5212,3205,20883,4285,1313,1294,5444,1711,1455,1077,645,509,5411,1731,5411,1731,717,692
50.3987,-3.499808,2007,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4784,2847,20466,3958,823,786,5015,1381,1388,1225,67,47,4982,1363,4982,1363,184,190
53.45493,-6.152885,2006,1,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5049,3160,20720,4254,1160,1148,5281,1671,1626,1172,491,370,5248,1677,5248,1677,564,549
50.461263,-3.529965,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.8,4794,2846,20476,3957,833,791,5026,1380,1384,1219,78,51,4993,1362,4993,1362,195,196
50.605361,-2.446495,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.19,4848,2781,20530,3889,884,803,5079,1309,1302,1156,151,130,5046,1295,5046,1295,232,235
50.251122,-3.761687,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,6.29,4760,2863,20442,3976,800,771,4992,1401,1428,1255,25,25,4959,1379,4959,1379,168,171
50.714129,-1.980118,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,4880,2755,20562,3861,917,818,5112,1279,1270,1123,190,167,5079,1269,5079,1269,262,264
50.3987,-3.499808,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4784,2847,20466,3958,823,786,5015,1381,1388,1225,67,47,4982,1363,4982,1363,184,190
50.160442,-5.088535,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4710,2940,20392,4055,781,775,4941,1484,1510,1326,72,70,4909,1459,4909,1459,176,180
50.362113,-4.117303,2006,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4759,2885,20441,3998,807,785,4991,1422,1453,1260,0,3,4958,1402,4958,1402,180,183
54.96957,-5.920681,2006,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.84999999999999,5.02,5229,3222,20900,4301,1330,1308,5461,1728,1443,1085,662,523,5428,1748,5428,1748,734,705
54.96957,-5.920681,2006,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.84999999999999,5.02,5229,3222,20900,4301,1330,1308,5461,1728,1443,1085,662,523,5428,1748,5428,1748,734,705
50.81228,-0.0968,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.04999999999999,7.68,4985,2649,20667,3750,1022,854,5217,1166,1139,1029,321,294,5184,1164,5184,1164,361,362
50.81189,-0.0963,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.04999999999999,7.62,4985,2649,20667,3750,1022,854,5217,1166,1139,1029,321,294,5184,1164,5184,1164,361,362
50.81231,-0.099,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.04999999999999,7.75,4985,2649,20667,3750,1022,854,5217,1166,1139,1029,321,294,5184,1164,5184,1164,361,362
50.714129,-1.980118,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,4880,2755,20562,3861,917,818,5112,1279,1270,1123,190,167,5079,1269,5079,1269,262,264
55.773501,-4.857714,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.75,-4.94999999999999,6.34,5312,3218,20983,4287,1413,1387,5544,1726,1422,1003,745,601,5511,1755,5511,1755,817,785
55.544782,-4.676201,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.55,-4.74999999999999,4.68,5293,3196,20964,4266,1394,1364,5524,1703,1433,997,725,578,5492,1731,5492,1731,798,762
50.81031,-0.100919,2006,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.14999999999999,7.55,4978,2655,20660,3756,1015,852,5210,1172,1146,1033,314,287,5177,1170,5177,1170,354,356
50.826661,-0.233669,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.24999999999999,8.61,4971,2661,20653,3762,1008,850,5203,1179,1153,1038,307,280,5170,1176,5170,1176,349,350
50.364218,-4.12513,2005,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4759,2886,20441,3998,807,786,4991,1423,1453,1260,0,2,4958,1402,4958,1402,180,184
50.714129,-1.980118,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,4880,2755,20562,3861,917,818,5112,1279,1270,1123,190,167,5079,1269,5079,1269,262,264
50.361856,-4.131352,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4759,2886,20441,3999,807,785,4991,1423,1453,1261,0,2,4958,1403,4958,1403,180,183
50.160442,-5.088535,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4710,2940,20392,4055,781,775,4941,1484,1510,1326,72,70,4909,1459,4909,1459,176,180
50.605361,-2.446495,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.19,4848,2781,20530,3889,884,803,5079,1309,1302,1156,151,130,5046,1295,5046,1295,232,235
50.855988,-1.312334,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4921,2732,20604,3835,958,846,5153,1252,1235,1080,236,208,5120,1246,5120,1246,302,305
50.79103,-1.029539,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4929,2711,20611,3814,965,842,5160,1231,1210,1072,253,226,5127,1225,5127,1225,309,313
50.806451,-0.092499,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.04999999999999,6.96,4985,2649,20667,3750,1022,854,5217,1166,1139,1029,321,294,5184,1164,5184,1164,361,362
50.461263,-3.529965,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.8,4794,2846,20476,3957,833,791,5026,1380,1384,1219,78,51,4993,1362,4993,1362,195,196
50.800698,-1.114481,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.17,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.892426,-1.397107,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4921,2739,20604,3842,958,849,5153,1259,1235,1081,236,204,5120,1253,5120,1253,302,304
51.39542,0.631282,2000,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,10.24,5181,2642,20863,3734,1218,945,5413,1152,1012,933,518,365,5380,1162,5380,1162,553,454
51.738129,-5.272518,1995,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4870,3023,20550,4128,966,949,5102,1545,1735,1224,297,171,5069,1537,5069,1537,370,349
39.5,20.056,1991,12,"Greece","HUMAN_OBSERVATION",NA,NA,NA,685,644,21377,1761,3951,1968,888,855,5669,2078,4312,2245,857,842,857,842,4181,2166
39.668667,19.95,1991,12,"Greece","HUMAN_OBSERVATION",NA,NA,NA,709,664,21375,1779,3949,1954,864,834,5666,2057,4309,2226,833,823,833,823,4179,2147
52.44,4.55,1950,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5371,2501,21053,3566,1407,1158,5602,1012,781,683,707,648,5569,1058,5569,1058,743,731
52.44,4.55,1950,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5371,2501,21053,3566,1407,1158,5602,1012,781,683,707,648,5569,1058,5569,1058,743,731
53.298603,-6.138389,NA,NA,"Ireland","HUMAN_OBSERVATION",53.35,-6.14999999999999,5.77,5038,3155,20709,4249,1149,1137,5270,1666,1636,1177,480,359,5237,1671,5237,1671,553,538
52.151749,-6.98437,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,4891,3149,20558,4254,1026,1024,5122,1672,1802,1294,366,280,5089,1663,5089,1663,438,438
51.472212,-9.466278,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,4784,3280,20436,4394,1026,1026,5016,1817,1885,1478,447,393,4983,1797,4983,1797,496,499
50.10338,-5.547066,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
39.512,-0.32149,2020,5,"Spain","MATERIAL_SAMPLE",39.55,-0.24999999999999,7.45,2362,2286,19726,3396,2301,480,2553,1312,4018,2135,2661,1241,2520,1175,2520,1175,2531,1061
39.512,-0.32149,2020,5,"Spain","MATERIAL_SAMPLE",39.55,-0.24999999999999,7.45,2362,2286,19726,3396,2301,480,2553,1312,4018,2135,2661,1241,2520,1175,2520,1175,2531,1061
50.101982,-5.54457,2020,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.8,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
50.101982,-5.54457,2020,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.8,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
44.883,13.838,2019,7,"Croatia","MATERIAL_SAMPLE",44.85,13.75,7.85,1476,1431,21972,2529,4546,1351,84,76,6264,1392,4907,1475,125,120,125,120,4776,1416
44.883,13.838,2019,7,"Croatia","MATERIAL_SAMPLE",44.85,13.75,7.85,1476,1431,21972,2529,4546,1351,84,76,6264,1392,4907,1475,125,120,125,120,4776,1416
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,4684,2966,20366,4082,776,771,4915,1513,1557,1358,119,106,4882,1486,4882,1486,187,188
50.711448,-1.977492,2018,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.65,-1.84999999999999,11.3,4880,2755,20562,3861,917,818,5112,1279,1270,1123,190,167,5079,1269,5079,1269,262,264
50.711448,-1.977492,2018,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.65,-1.84999999999999,11.3,4880,2755,20562,3861,917,818,5112,1279,1270,1123,190,167,5079,1269,5079,1269,262,264
40.36501,-3.651625,2014,12,"Spain","MATERIAL_SAMPLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49.454837,-2.534329,2012,4,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.13,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
49.454837,-2.534329,2012,4,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.13,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
48.224167,-4.495,2010,3,"France","MATERIAL_SAMPLE",48.25,-4.54999999999999,4.99,4541,2827,20223,3951,564,559,4773,1410,1590,1452,244,237,4740,1364,4740,1364,103,68
48.224167,-4.495,2010,3,"France","MATERIAL_SAMPLE",48.25,-4.54999999999999,4.99,4541,2827,20223,3951,564,559,4773,1410,1590,1452,244,237,4740,1364,4740,1364,103,68
48.279722,-4.595833,2010,4,"France","MATERIAL_SAMPLE",NA,NA,NA,4541,2832,20223,3956,564,563,4773,1414,1590,1452,244,234,4740,1368,4740,1368,103,67
48.279722,-4.595833,2010,4,"France","MATERIAL_SAMPLE",NA,NA,NA,4541,2832,20223,3956,564,563,4773,1414,1590,1452,244,234,4740,1368,4740,1368,103,67
43.4791,-8.26037,2010,8,"Spain","MATERIAL_SAMPLE",43.45,-8.34999999999999,7.93,3948,2999,19630,4126,459,432,4180,1753,2189,2055,834,832,4147,1661,4147,1661,702,676
43.4791,-8.26037,2010,8,"Spain","MATERIAL_SAMPLE",43.45,-8.34999999999999,7.93,3948,2999,19630,4126,459,432,4180,1753,2189,2055,834,832,4147,1661,4147,1661,702,676
43.4791,-8.26037,2010,8,"Spain","MATERIAL_SAMPLE",43.45,-8.34999999999999,7.93,3948,2999,19630,4126,459,432,4180,1753,2189,2055,834,832,4147,1661,4147,1661,702,676
38.692222,-9.417778,2009,4,"Portugal","MATERIAL_SAMPLE",NA,NA,NA,3359,3079,19057,4179,1040,745,3590,2038,2758,2551,1400,1362,3558,1918,3558,1918,1270,1197
38.692222,-9.417778,2009,4,"Portugal","MATERIAL_SAMPLE",NA,NA,NA,3359,3079,19057,4179,1040,745,3590,2038,2758,2551,1400,1362,3558,1918,3558,1918,1270,1197
36.541111,-6.282778,2009,4,"Spain","MATERIAL_SAMPLE",NA,NA,NA,2941,2825,18993,3902,1475,805,3172,1936,3192,2641,1835,1546,3139,1801,3139,1801,1705,1366
36.541111,-6.282778,2009,4,"Spain","MATERIAL_SAMPLE",NA,NA,NA,2941,2825,18993,3902,1475,805,3172,1936,3192,2641,1835,1546,3139,1801,3139,1801,1705,1366
50.369722,-4.133056,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4759,2887,20441,3999,807,786,4991,1424,1453,1260,0,2,4958,1403,4958,1403,180,184
50.369722,-4.133056,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4759,2887,20441,3999,807,786,4991,1424,1453,1260,0,2,4958,1403,4958,1403,180,184
50.364722,-4.130278,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4759,2886,20441,3999,807,786,4991,1423,1453,1260,0,2,4958,1403,4958,1403,180,184
50.364722,-4.130278,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4759,2886,20441,3999,807,786,4991,1423,1453,1260,0,2,4958,1403,4958,1403,180,184
50.399167,-3.506667,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.35,-3.44999999999999,6.79,4784,2842,20466,3953,823,780,5015,1376,1388,1227,67,50,4982,1357,4982,1357,184,185
50.399167,-3.506667,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.35,-3.44999999999999,6.79,4784,2842,20466,3953,823,780,5015,1376,1388,1227,67,50,4982,1357,4982,1357,184,185
50.460278,-3.527222,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.45,-3.44999999999999,5.59,4794,2846,20476,3957,833,791,5026,1380,1384,1219,78,51,4993,1362,4993,1362,195,196
50.460278,-3.527222,2009,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.45,-3.44999999999999,5.59,4794,2846,20476,3957,833,791,5026,1380,1384,1219,78,51,4993,1362,4993,1362,195,196
41.815,-8.869444,2009,7,"Portugal","MATERIAL_SAMPLE",41.85,-8.94999999999999,7.73,3725,3035,19413,4156,686,514,3957,1854,2403,2230,1046,1016,3924,1751,3924,1751,916,857
41.815,-8.869444,2009,7,"Portugal","MATERIAL_SAMPLE",41.85,-8.94999999999999,7.73,3725,3035,19413,4156,686,514,3957,1854,2403,2230,1046,1016,3924,1751,3924,1751,916,857
39.583611,-9.075556,2009,7,"Portugal","MATERIAL_SAMPLE",39.55,-9.14999999999999,7.4,3468,3051,19162,4158,939,663,3700,1972,2656,2456,1299,1264,3667,1856,3667,1856,1169,1099
39.583611,-9.075556,2009,7,"Portugal","MATERIAL_SAMPLE",39.55,-9.14999999999999,7.4,3468,3051,19162,4158,939,663,3700,1972,2656,2456,1299,1264,3667,1856,3667,1856,1169,1099
39.351944,-9.3775,2009,7,"Portugal","MATERIAL_SAMPLE",39.35,-9.44999999999999,6.24,3440,3078,19132,4183,959,697,3671,2006,2677,2489,1320,1293,3639,1889,3639,1889,1189,1129
39.351944,-9.3775,2009,7,"Portugal","MATERIAL_SAMPLE",39.35,-9.44999999999999,6.24,3440,3078,19132,4183,959,697,3671,2006,2677,2489,1320,1293,3639,1889,3639,1889,1189,1129
38.676111,-9.318333,2009,7,"Portugal","MATERIAL_SAMPLE",NA,NA,NA,3357,3071,19059,4170,1048,741,3589,2031,2765,2548,1408,1362,3556,1911,3556,1911,1278,1195
38.676111,-9.318333,2009,7,"Portugal","MATERIAL_SAMPLE",NA,NA,NA,3357,3071,19059,4170,1048,741,3589,2031,2765,2548,1408,1362,3556,1911,3556,1911,1278,1195
37.950278,-8.865833,2009,7,"Portugal","MATERIAL_SAMPLE",37.95,-8.94999999999999,7.39,3273,3045,18993,4138,1130,781,3504,2044,2848,2603,1491,1431,3472,1920,3472,1920,1360,1262
37.950278,-8.865833,2009,7,"Portugal","MATERIAL_SAMPLE",37.95,-8.94999999999999,7.39,3273,3045,18993,4138,1130,781,3504,2044,2848,2603,1491,1431,3472,1920,3472,1920,1360,1262
37.084167,-8.267778,2009,7,"Portugal","MATERIAL_SAMPLE",NA,NA,NA,3119,2994,18939,4079,1281,826,3350,2045,2998,2661,1641,1512,3317,1916,3317,1916,1511,1339
37.084167,-8.267778,2009,7,"Portugal","MATERIAL_SAMPLE",NA,NA,NA,3119,2994,18939,4079,1281,826,3350,2045,2998,2661,1641,1512,3317,1916,3317,1916,1511,1339
42.327778,-8.786111,2009,7,"Spain","MATERIAL_SAMPLE",42.35,-8.84999999999999,5.81,3782,3029,19469,4152,637,489,4014,1828,2354,2179,997,961,3981,1728,3981,1728,867,804
42.327778,-8.786111,2009,7,"Spain","MATERIAL_SAMPLE",42.35,-8.84999999999999,5.81,3782,3029,19469,4152,637,489,4014,1828,2354,2179,997,961,3981,1728,3981,1728,867,804
