"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Roscoff_seaway","Roscoff_geodesic","Toralla_seaway","Toralla_geodesic"
51.6,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,49,48,938,932,715,682,651,634,1530,1408
51.5,3.9,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,55,952,939,729,689,686,642,1566,1409
50.967201,1.841138,2025,2,"France","HUMAN_OBSERVATION",51.05,1.85000000000001,9.24,102,97,1056,1052,835,804,503,492,1382,1272
51.6,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,49,48,938,932,715,682,651,634,1530,1408
57.574125,-4.091102,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-4.14999999999999,4.42,925,836,960,907,839,800,1403,983,2163,1735
52.932854,0.479036,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,286,254,940,936,734,705,763,564,1642,1376
52.45,4.55,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.15,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
51.6,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,49,48,938,932,715,682,651,634,1530,1408
51.070358,2.477213,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.07,57,54,1025,1021,802,772,548,534,1428,1309
53.45,5.6,2025,2,"Netherlands","HUMAN_OBSERVATION",53.45,5.55000000000001,3.31,287,285,702,695,479,444,861,848,1740,1639
52.15,4.3,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
52.15,4.3,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
52.2,4.4,2025,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,858,851,635,600,721,708,1601,1489
52.5,4.6,2025,2,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,6.52,166,165,823,815,599,564,747,737,1626,1521
51.55,3.55,2025,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,6.92,31,30,954,949,731,698,633,616,1512,1390
51.070422,2.480132,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.11,57,54,1025,1021,802,772,548,534,1428,1309
52.4,4.55,2025,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,834,825,610,574,743,732,1622,1514
51.5,3.9,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,55,952,939,729,689,686,642,1566,1409
51.5,3.9,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,55,952,939,729,689,686,642,1566,1409
51.795627,1.002257,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,161,157,1026,1014,808,772,552,493,1432,1295
52.45,4.55,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.05,4.25,2025,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,6.85,106,104,884,877,660,626,700,685,1580,1463
53.45,5.75,2025,2,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,687,679,463,428,878,866,1757,1656
53.45,5.65,2025,2,"Netherlands","HUMAN_OBSERVATION",53.45,5.55000000000001,6.63,287,285,702,695,479,444,861,848,1740,1639
51.064543,2.457614,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.53,57,54,1025,1021,802,772,548,534,1428,1309
53.45,5.8,2025,2,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,687,679,463,428,878,866,1757,1656
52,4.15,2025,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.57,106,104,884,877,660,626,700,685,1580,1463
52,4.15,2025,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.57,106,104,884,877,660,626,700,685,1580,1463
52.15,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
51.072354,2.487178,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.03,57,54,1025,1021,802,772,548,534,1428,1309
51.071804,2.486275,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.07,57,54,1025,1021,802,772,548,534,1428,1309
51.071785,2.486068,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.06,57,54,1025,1021,802,772,548,534,1428,1309
51.5,4,2025,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,73,60,941,933,718,682,675,647,1555,1416
52.85,4.7,2025,2,"Netherlands","HUMAN_OBSERVATION",52.85,4.65000000000001,3.36,196,196,789,782,565,532,769,761,1649,1549
53.3,5.05,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,736,726,512,475,823,812,1703,1604
51.5,4.15,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,91,72,956,932,733,681,693,657,1573,1422
53.45,5.8,2025,2,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,687,679,463,428,878,866,1757,1656
49.340294,-0.618125,2025,2,"France","HUMAN_OBSERVATION",49.45,-0.64999999999999,12.43,355,343,1306,1296,1086,1051,288,256,1169,1020
52.1,4.25,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,871,864,647,613,711,697,1590,1476
53.600178,8.121453,2025,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,469,420,643,616,420,372,1042,1003,1922,1779
51.072453,2.485877,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,8.99,57,54,1025,1021,802,772,548,534,1428,1309
52.15,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.15,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.15,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
51.65,4.1,2025,2,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,80,77,918,910,694,659,682,663,1561,1436
51.65,4.1,2025,2,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,80,77,918,910,694,659,682,663,1561,1436
51.072689,2.487515,2025,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9,57,54,1025,1021,802,772,548,534,1428,1309
51.8,3.95,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
53.781267,7.69745,2025,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,432,410,635,605,411,358,1005,988,1884,1770
52.7,4.6,2025,2,"Netherlands","HUMAN_OBSERVATION",52.75,4.55000000000001,6.51,183,183,801,795,577,545,757,749,1636,1537
50.612891,-3.425984,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,1443,1307,1223,1078,217,214,1068,1018
51.5,4.15,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,91,72,956,932,733,681,693,657,1573,1422
51.5,4.15,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,91,72,956,932,733,681,693,657,1573,1422
52.2,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
52.2,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
52.2,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
53.15,4.85,2025,2,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,754,750,531,500,798,786,1678,1578
54.535631,8.62654,2025,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,529,511,548,506,324,265,1102,1083,1982,1870
51.7,3.8,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,60,933,923,709,672,664,646,1544,1419
53.4,5.4,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,274,275,715,705,491,454,848,837,1727,1628
52.15,4.3,2025,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
51.4,3.6,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,32,30,962,955,738,705,636,617,1516,1388
52.2,4.35,2025,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
53.4,5.35,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,273,718,706,494,456,843,834,1723,1626
52.45,4.55,2025,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
51.4,3.6,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,32,30,962,955,738,705,636,617,1516,1388
51.4,3.6,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,32,30,962,955,738,705,636,617,1516,1388
51.4,3.6,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,32,30,962,955,738,705,636,617,1516,1388
57.578246,-4.112377,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,925,837,960,904,839,797,1403,986,2163,1739
56.977856,9.281629,2025,2,"Denmark","HUMAN_OBSERVATION",56.95,9.15000000000001,8.57,763,736,244,244,6,8,1324,1269,2204,2075
57.577329,-4.108142,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,925,837,960,903,839,797,1403,986,2163,1739
57.577721,-4.138271,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,925,838,960,905,839,799,1403,986,2163,1738
53.07808,-4.34515,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1008,547,1676,1156,1569,955,527,486,1278,1251
54.632933,-5.855677,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,1489,1136,1381,967,699,671,1445,1396
54.633847,-5.856089,2025,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,1489,1136,1381,967,699,671,1445,1396
54.848866,8.286302,2025,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,519,511,480,287,234,1096,1084,1976,1876
53.572727,6.679801,2025,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,358,345,666,651,443,400,931,919,1811,1704
53.460991,5.779437,2025,2,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,10.1,304,302,687,679,463,428,878,866,1757,1656
53.684727,7.016429,2025,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,369,651,631,428,381,961,944,1841,1728
54.87698,8.288461,2025,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,522,511,477,287,230,1096,1086,1976,1878
51.548333,0.839983,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,167,162,1050,1043,832,800,550,466,1430,1267
54.756483,8.295628,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,517,512,522,490,298,244,1090,1079,1970,1870
54.635355,-5.865633,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,1489,1136,1381,968,699,671,1445,1396
50.892873,-0.287951,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.24999999999999,16.13,269,248,1205,1159,985,917,349,350,1223,1150
50.956613,-0.374852,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.34999999999999,23.07,276,254,1212,1163,992,922,344,345,1216,1146
40.640368,-8.699431,2025,3,"Portugal","HUMAN_OBSERVATION",40.65,-8.74999999999999,4.4,1656,1501,2592,2460,2372,2217,1053,973,185,175
50.93252,0.796687,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,0.75000000000001,9.75,187,177,1123,1111,903,866,418,414,1297,1203
51.100007,2.578845,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,49,1021,1021,798,772,555,539,1435,1312
50.720787,-1.81734,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,8.21,386,359,1322,1234,1102,998,262,264,1132,1076
49.741745,0.316567,2025,3,"France","HUMAN_OBSERVATION",49.75,0.25000000000001,4.88,286,272,1239,1234,1019,987,342,328,1222,1088
50.932145,0.788733,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,0.75000000000001,9.54,187,177,1123,1111,903,866,418,414,1297,1203
48.653611,-2.011944,2025,3,"France","HUMAN_OBSERVATION",NA,NA,NA,538,476,1473,1424,1254,1180,158,144,1039,888
54.654189,-5.815983,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,705,1489,1132,1381,964,699,673,1445,1399
54.654267,-5.815986,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,705,1489,1132,1381,964,699,673,1445,1399
54.653861,-5.815775,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,705,1489,1132,1381,964,699,673,1445,1399
54.655006,-5.814947,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,705,1489,1132,1381,964,699,673,1445,1399
51.234277,-3.720438,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,856,479,1792,1268,1572,1045,375,280,1131,1073
50.798344,-1.015445,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,298,1262,1186,1042,947,309,314,1180,1122
38.665333,-9.255725,2025,3,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1890,1711,2826,2676,2606,2431,1287,1195,431,398
38.668339,-9.244881,2025,3,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1890,1710,2826,2676,2606,2430,1287,1194,431,397
40.513195,-8.784076,2025,3,"Portugal","HUMAN_OBSERVATION",40.55,-8.84999999999999,6.92,1665,1515,2601,2474,2381,2231,1062,986,195,187
51.225991,-3.633657,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,473,1799,1265,1579,1041,382,280,1138,1074
40.18154,-8.845689,2025,3,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1710,1549,2646,2510,2426,2266,1107,1024,239,227
52.975124,0.610608,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,0.65000000000001,8.74,269,255,923,918,716,687,745,581,1625,1394
52.15,4.3,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
52.15,4.35,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.15,4.35,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.3,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,846,838,623,587,732,720,1612,1501
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
52.15,4.35,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.05,4.15,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,106,104,884,877,660,626,700,685,1580,1463
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
52.45,4.55,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.65,4.6,2025,3,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,3.38,174,174,812,805,588,555,751,743,1630,1529
52.15,4.3,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
52.6,5,2025,3,"Netherlands","HUMAN_OBSERVATION",52.75,4.65000000000001,28.93,187,187,800,792,576,542,761,755,1641,1542
49.416568,-1.822336,2025,3,"France","HUMAN_OBSERVATION",NA,NA,NA,449,414,1384,1345,1165,1103,179,175,1060,964
51.7,3.75,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,936,924,712,674,657,643,1537,1417
51.35,3.4,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.66,18,18,967,962,744,711,622,605,1502,1377
51.072655,2.489909,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.05,57,54,1025,1021,802,772,548,534,1428,1309
51.35,3.45,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,11.13,25,24,964,958,741,708,629,611,1509,1382
51.6,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,49,48,938,932,715,682,651,634,1530,1408
51.6,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,49,48,938,932,715,682,651,634,1530,1408
50.789808,1.606286,2025,3,"France","HUMAN_OBSERVATION",50.75,1.55000000000001,5.94,142,131,1096,1091,876,843,470,457,1350,1233
51.75,3.8,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,63,923,918,699,667,668,648,1548,1423
50.616481,1.576832,2025,3,"France","HUMAN_OBSERVATION",NA,NA,NA,153,137,1108,1103,887,855,467,452,1346,1224
51.6,3.65,2025,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,938,932,715,682,651,634,1530,1408
57.744003,10.565687,2025,3,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,880,857,128,130,135,131,1439,1391,2319,2198
52.05,4.2,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
51.95,4.1,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
51.95,4.1,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
51.063962,2.455301,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.58,57,54,1025,1021,802,772,548,534,1428,1309
50.790417,1.606619,2025,3,"France","HUMAN_OBSERVATION",50.75,1.55000000000001,6.01,142,131,1096,1091,876,843,470,457,1350,1233
50.790525,1.606445,2025,3,"France","HUMAN_OBSERVATION",50.75,1.55000000000001,6.01,142,131,1096,1091,876,843,470,457,1350,1233
51.059974,2.435419,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,10.07,57,54,1025,1021,802,772,548,534,1428,1309
52.3,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,846,838,623,587,732,720,1612,1501
50.708142,-2.757067,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-2.74999999999999,6.49,458,421,1394,1273,1174,1041,230,232,1089,1044
51.063391,2.451324,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.64,57,54,1025,1021,802,772,548,534,1428,1309
52.05,4.25,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,6.85,106,104,884,877,660,626,700,685,1580,1463
52.05,4.25,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,6.85,106,104,884,877,660,626,700,685,1580,1463
55.510923,8.228916,2025,3,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,582,573,433,413,209,163,1150,1124,2030,1923
52.25,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,858,851,635,600,721,708,1601,1489
52.25,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,858,851,635,600,721,708,1601,1489
51.45,3.65,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.94,32,30,962,955,738,705,636,617,1516,1388
51.042725,2.254836,2025,3,"France","HUMAN_OBSERVATION",NA,NA,NA,74,71,1041,1038,819,789,531,516,1410,1291
51.75,3.85,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,66,923,916,699,666,668,651,1548,1425
53.45,5.8,2025,3,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,687,679,463,428,878,866,1757,1656
51.8,3.9,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,72,920,910,696,659,675,657,1555,1432
52.5,4.6,2025,3,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,6.52,166,165,823,815,599,564,747,737,1626,1521
51.5,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,58,952,938,729,687,686,645,1566,1412
52.2,4.4,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,858,851,635,600,721,708,1601,1489
51.5,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,58,952,938,729,687,686,645,1566,1412
52.15,4.3,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
51.089119,2.545299,2025,3,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,6.79,50,47,1021,1018,798,768,555,540,1435,1314
51.65,4.1,2025,3,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,80,77,918,910,694,659,682,663,1561,1436
51.5,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,58,952,938,729,687,686,645,1566,1412
51.072197,2.487849,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.06,57,54,1025,1021,802,772,548,534,1428,1309
53.5,6.2,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,317,685,671,461,420,900,887,1780,1674
51.08024,2.514854,2025,3,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,8.14,50,47,1021,1018,798,768,555,540,1435,1314
50.9588,1.79885,2025,3,"France","HUMAN_OBSERVATION",NA,NA,NA,113,104,1069,1062,848,814,492,484,1371,1262
53.45,5.85,2025,3,"Netherlands","HUMAN_OBSERVATION",53.45,5.95000000000001,6.63,307,301,693,683,469,432,881,870,1760,1658
52.8,4.65,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,191,800,787,576,537,761,758,1641,1546
52.1,4.25,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,871,864,647,613,711,697,1590,1476
53.05,4.85,2025,3,"Netherlands","HUMAN_OBSERVATION",53.05,4.95000000000001,6.69,226,226,759,753,535,503,800,790,1679,1579
52,4.1,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,6.54,101,100,886,880,663,630,693,679,1573,1458
53.710039,8.019078,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,458,422,631,606,408,361,1031,1003,1911,1781
53.710092,8.019144,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,458,422,631,606,408,361,1031,1003,1911,1781
51.5,4.05,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,80,66,943,930,720,679,682,654,1562,1421
51.8,4,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,77,918,906,694,656,682,663,1561,1437
52.15,4.3,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
51.35,3.45,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,11.13,25,24,964,958,741,708,629,611,1509,1382
52,4.15,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.57,106,104,884,877,660,626,700,685,1580,1463
52.2,4.4,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,858,851,635,600,721,708,1601,1489
53.45,5.75,2025,3,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,687,679,463,428,878,866,1757,1656
51.5,3.85,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,8.89,73,60,941,933,718,682,675,647,1555,1416
53.4,5.45,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,274,277,715,703,491,452,848,840,1727,1630
53.3,5.05,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,736,726,512,475,823,812,1703,1604
48.665497,-1.990614,2025,3,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,4.7,538,479,1473,1426,1254,1182,158,141,1039,886
48.695295,-1.893755,2025,3,"France","HUMAN_OBSERVATION",NA,NA,NA,538,467,1473,1415,1254,1172,173,153,1053,897
48.607712,-1.707963,2025,3,"France","HUMAN_OBSERVATION",NA,NA,NA,539,463,1475,1416,1255,1172,180,167,1061,899
