"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Galway_seaway","Galway_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaM_seaway","RavennaM_geodesic","SWC_seaway","SWC_geodesic","Toralla_seaway","Toralla_geodesic"
50.162348,-5.033343,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,1561,1419,1342,1194,72,67,4909,1455,1536,1377,961,928
50.156171,-5.028751,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,1561,1419,1342,1194,72,67,4909,1455,1536,1377,961,927
50.156171,-5.028751,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,1561,1419,1342,1194,72,67,4909,1455,1536,1377,961,927
50.097,-5.122908,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,7.38,614,482,1565,1429,1345,1204,76,73,4898,1452,1540,1386,951,916
51.52,3.95,2013,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1314,951,941,936,718,685,640,584,5502,1004,914,849,1555,1413
51.5,3.95,2013,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1325,952,952,938,729,687,651,583,5513,1003,925,851,1566,1412
54.39272,-5.572279,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.54,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
54.45256,-5.628119,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.06,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
51.4,4.1,2012,4,"Netherlands","HUMAN_OBSERVATION",51.45,4.15000000000001,6.56,1331,966,956,937,733,686,657,596,5520,989,929,848,1573,1418
55.21751,-6.544557,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,410,303,1413,1142,1306,987,725,563,5492,1801,1426,1156,1544,1454
54.37888,-5.565283,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,7.98,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
54.35988,-5.53162,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.35,-5.44999999999999,5.41,552,309,1520,1130,1412,955,584,452,5351,1689,1532,1130,1403,1370
58.670105,-3.118079,2012,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,822,731,904,822,796,749,1201,927,5967,1901,916,879,2019,1871
54.43472,-5.544942,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,540,307,1508,1130,1400,957,596,462,5363,1699,1520,1131,1415,1378
54.43472,-5.544942,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,540,307,1508,1130,1400,957,596,462,5363,1699,1520,1131,1415,1378
57.27326,-5.712747,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,4.58,564,516,1192,1003,1084,891,921,772,5687,1895,1204,1041,1739,1685
59.008527,-2.911403,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,851,769,905,806,797,745,1229,965,5996,1923,917,868,2048,1910
58.83213,-2.962197,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,834,751,898,810,791,744,1212,945,5979,1909,911,870,2031,1891
57.27709,-5.731784,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,5.77,564,516,1192,1003,1084,891,921,772,5687,1895,1204,1041,1739,1685
58.836525,-3.189271,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,822,744,910,823,802,757,1201,945,5967,1918,922,883,2019,1888
57.27326,-5.712747,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,4.58,564,516,1192,1003,1084,891,921,772,5687,1895,1204,1041,1739,1685
58.959408,-3.299559,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,820,751,920,828,812,766,1199,958,5965,1933,932,890,2018,1900
56.00681,-5.371672,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-5.34999999999999,6.47,522,414,1415,1038,1308,893,765,626,5532,1788,1428,1058,1584,1546
58.963932,-3.296251,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,820,752,920,828,812,766,1199,959,5965,1933,932,890,2018,1900
57.27326,-5.712747,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,4.58,564,516,1192,1003,1084,891,921,772,5687,1895,1204,1041,1739,1685
57.683147,-4.038499,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.65,-3.94999999999999,6.43,949,612,944,892,822,788,1328,811,6095,1851,944,934,2147,1749
59.248674,-2.858195,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,856,792,907,801,799,749,1235,992,6001,1941,919,867,2054,1937
57.27876,-5.703349,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,4.53,564,516,1192,1003,1084,891,921,772,5687,1895,1204,1041,1739,1685
58.438673,-3.083323,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,845,712,892,823,784,743,1224,901,5990,1881,904,877,2042,1847
57.27326,-5.712747,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,4.58,564,516,1192,1003,1084,891,921,772,5687,1895,1204,1041,1739,1685
57.27326,-5.712747,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,4.58,564,516,1192,1003,1084,891,921,772,5687,1895,1204,1041,1739,1685
58.29878,11.33117,2012,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1430,68,66,205,207,1472,1334,6335,1542,71,73,2388,2273
58.25097,11.37823,2012,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1431,68,71,205,205,1472,1333,6335,1537,71,67,2388,2271
58.21012,11.34208,2012,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1428,68,75,205,200,1472,1329,6335,1532,71,63,2388,2267
58.28557,11.33504,2012,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1430,68,67,205,206,1472,1333,6335,1541,71,71,2388,2272
54.4889,-5.644797,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.81,527,306,1496,1129,1388,958,609,476,5376,1712,1508,1132,1428,1389
54.44973,-5.629798,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.16,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
54.49606,-5.643287,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.02,527,306,1496,1129,1388,958,609,476,5376,1712,1508,1132,1428,1389
54.26154,-5.603793,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.25,-5.54999999999999,3.73,565,299,1533,1142,1425,965,574,442,5339,1688,1545,1141,1391,1358
54.44973,-5.629798,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.16,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
54.49023,-5.64663,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.66,527,306,1496,1129,1388,958,609,476,5376,1712,1508,1132,1428,1389
54.48156,-5.644792,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,7.63,527,306,1496,1129,1388,958,609,476,5376,1712,1508,1132,1428,1389
54.51774,-5.64562,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,527,304,1496,1131,1388,959,609,473,5376,1710,1508,1133,1428,1386
54.48106,-5.638785,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.7,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
54.49357,-5.647793,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.28,527,306,1496,1129,1388,958,609,476,5376,1712,1508,1132,1428,1389
56.53025,-5.390575,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.55,-5.44999999999999,4.26,520,459,1354,1017,1247,887,836,693,5603,1835,1367,1045,1655,1611
59.682148,10.614772,2012,9,"Norway","HUMAN_OBSERVATION",59.75,10.55,8.38,Inf,1436,Inf,102,Inf,329,Inf,1399,Inf,1707,Inf,240,Inf,2356
54.49357,-5.647793,2012,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.28,527,306,1496,1129,1388,958,609,476,5376,1712,1508,1132,1428,1389
54.48706,-5.638453,2012,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,7.05,527,306,1496,1129,1388,958,609,476,5376,1712,1508,1132,1428,1389
52.82,4.68,2012,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1408,968,789,784,565,534,734,670,5596,1088,762,702,1649,1549
51.5,3.95,2012,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1325,952,952,938,729,687,651,583,5513,1003,925,851,1566,1412
52.2,4.35,2011,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,1360,957,858,851,635,600,686,629,5548,1049,832,766,1601,1489
53.318857,-4.633942,2011,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,658,341,1638,1154,1530,958,481,330,5252,1582,1650,1139,1304,1271
53.31689,-4.634718,2011,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,658,341,1638,1154,1530,958,481,330,5252,1582,1650,1139,1304,1271
53.31689,-4.634718,2011,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,658,341,1638,1154,1530,958,481,330,5252,1582,1650,1139,1304,1271
51.48,4.06,2011,5,"Netherlands","HUMAN_OBSERVATION",51.45,4.15000000000001,7.08,1331,966,956,937,733,686,657,596,5520,989,929,848,1573,1418
49.481621,-2.450466,2011,6,"Guernsey","HUMAN_OBSERVATION",NA,NA,NA,816,658,1405,1365,1185,1126,159,157,4963,1255,1379,1305,1016,943
58.25097,11.37823,2011,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1431,68,71,205,205,1472,1333,6335,1537,71,67,2388,2271
58.26128,11.386,2011,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1432,68,70,205,206,1472,1334,6335,1538,71,68,2388,2273
56.6901,-5.170433,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.65,-5.34999999999999,11.86,533,472,1367,1007,1259,880,848,704,5615,1837,1379,1037,1667,1623
56.6901,-5.170433,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.65,-5.34999999999999,11.86,533,472,1367,1007,1259,880,848,704,5615,1837,1379,1037,1667,1623
56.5542,-5.425279,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,520,461,1354,1016,1247,886,836,694,5603,1834,1367,1044,1655,1611
58.067225,6.767319,2011,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1424,1166,301,268,194,189,1287,1112,6149,1563,314,297,2202,2072
58.06733,6.7755,2011,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1424,1166,301,268,194,189,1287,1112,6149,1563,314,297,2202,2072
55.20652,-6.657034,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,404,297,1414,1149,1307,995,732,564,5498,1806,1427,1163,1550,1451
55.20685,-6.656711,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,404,297,1414,1149,1307,995,732,564,5498,1806,1427,1163,1550,1451
55.20643,-6.65726,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,404,297,1414,1149,1307,995,732,564,5498,1806,1427,1163,1550,1451
55.20702,-6.656322,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,404,297,1414,1149,1307,995,732,564,5498,1806,1427,1163,1550,1452
55.20662,-6.657046,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,404,297,1414,1149,1307,995,732,564,5498,1806,1427,1163,1550,1451
51.568,3.893,2011,11,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,4.42,1314,950,941,933,718,682,640,584,5502,1007,914,846,1555,1416
59.692653,5.245577,2011,12,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1332,1165,521,346,413,383,1422,1197,6284,1762,533,437,2337,2168
61.425484,5.127605,2010,6,"Norway","HUMAN_OBSERVATION",61.45,5.05000000000001,4.95,1387,1270,724,442,616,556,1618,1359,6480,1952,736,564,2533,2330
61.431074,5.158706,2010,6,"Norway","HUMAN_OBSERVATION",61.35,5.15000000000001,9.04,1389,1267,712,431,605,543,1608,1351,6470,1939,725,552,2523,2323
61.425542,5.150418,2010,6,"Norway","HUMAN_OBSERVATION",61.35,5.15000000000001,8.41,1389,1267,712,431,605,543,1608,1351,6470,1939,725,552,2523,2323
58.24367,11.37199,2010,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1431,68,72,205,204,1472,1332,6335,1536,71,66,2388,2271
58.28557,11.33504,2010,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1430,68,67,205,206,1472,1333,6335,1541,71,71,2388,2272
58.26128,11.386,2010,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1713,1432,68,70,205,206,1472,1334,6335,1538,71,68,2388,2273
58.00319,-5.418683,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,644,595,1088,967,980,876,1017,854,5783,1941,1100,1016,1835,1770
57.88407,-5.435175,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.95,-5.44999999999999,7.39,640,589,1098,971,991,877,1008,848,5774,1938,1111,1019,1826,1764
57.06205,-6.346581,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.34999999999999,9.79,527,485,1216,1046,1108,934,906,769,5672,1920,1228,1085,1724,1669
57.87597,-5.125901,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.95,-5.24999999999999,11.03,652,595,1098,959,991,866,1019,847,5786,1929,1111,1007,1838,1766
55.55576,-5.07889,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,524,397,1426,1042,1318,888,722,581,5488,1748,1438,1056,1540,1506
48.68726,-2.32933,2010,8,"France","HUMAN_OBSERVATION",48.75,-2.34999999999999,7.15,851,721,1466,1428,1246,1186,222,222,4960,1221,1440,1363,1013,881
57.74474,-5.802265,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,607,559,1129,996,1022,898,975,828,5741,1938,1142,1042,1794,1739
57.70502,-5.77043,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.75,-5.84999999999999,6.89,607,558,1129,999,1022,901,975,829,5741,1940,1142,1045,1794,1739
57.90044,-5.384157,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,646,586,1100,968,993,873,1013,842,5780,1931,1113,1015,1832,1759
57.78976,-5.603496,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.85,-5.64999999999999,7.25,624,574,1113,985,1005,889,991,839,5758,1939,1125,1032,1810,1751
57.89864,-5.170111,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.95,-5.24999999999999,7.42,652,595,1098,959,991,866,1019,847,5786,1929,1111,1007,1838,1766
57.0537,-6.352867,2010,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.05,-6.44999999999999,5.9,515,472,1226,1056,1119,941,895,759,5662,1917,1239,1093,1714,1657
57.07092,-6.487234,2010,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,515,473,1226,1057,1119,943,895,762,5662,1921,1239,1095,1714,1659
51.74,3.77,2010,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1300,932,925,920,702,669,626,576,5488,1031,898,836,1541,1421
51.633,3.691,2010,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1289,930,938,933,715,682,615,568,5477,1026,911,849,1530,1409
53.31689,-4.634853,2009,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,658,341,1638,1154,1530,958,481,330,5252,1582,1650,1139,1304,1271
53.31689,-4.634853,2009,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,658,341,1638,1154,1530,958,481,330,5252,1582,1650,1139,1304,1271
60.389057,4.969982,2009,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1339,1195,599,385,492,455,1496,1254,6358,1841,612,491,2411,2226
60.384529,4.963951,2009,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1339,1195,599,385,492,455,1496,1253,6358,1840,612,491,2411,2225
58.40185,-5.102941,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,686,643,1040,940,932,860,1065,896,5831,1958,1052,995,1883,1817
58.40185,-5.102941,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,686,643,1040,940,932,860,1065,896,5831,1958,1052,995,1883,1817
58.41917,-5.100962,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,686,645,1040,940,932,860,1065,898,5831,1959,1052,995,1883,1819
58.40185,-5.102941,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,686,643,1040,940,932,860,1065,896,5831,1958,1052,995,1883,1817
58.39072,-5.070458,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",58.45,-5.14999999999999,8.07,686,646,1040,942,932,863,1065,902,5831,1964,1052,997,1883,1822
50.366859,-4.15513,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,689,502,1505,1361,1285,1134,0,0,4958,1404,1479,1316,1011,972
51.6,3.8,2009,9,"Netherlands","HUMAN_OBSERVATION",51.65,3.75000000000001,6.55,1296,933,936,929,712,679,622,573,5484,1024,909,845,1537,1413
51.742,3.88,2009,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1306,939,923,916,699,665,632,583,5495,1026,896,831,1548,1426
51.5,4.26,2009,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1338,972,961,928,737,677,664,604,5527,988,934,839,1579,1428
60.3911,5.041467,2009,NA,"Norway","HUMAN_OBSERVATION",60.45,5.05000000000001,6.57,1348,1203,611,383,504,458,1508,1262,6370,1846,624,491,2423,2234
59.886833,5.295233,2009,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1339,1179,545,349,438,399,1444,1217,6307,1782,558,446,2360,2188
61.09465,4.702517,2009,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1231,679,434,571,530,1571,1315,6433,1920,691,551,2486,2286
60.389017,4.97,2009,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1339,1195,599,385,492,455,1496,1254,6358,1841,612,491,2411,2226
60.389017,4.97,2009,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1339,1195,599,385,492,455,1496,1254,6358,1841,612,491,2411,2226
60.384533,4.96395,2009,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1339,1195,599,385,492,455,1496,1253,6358,1840,612,491,2411,2225
62.205733,6.089267,2009,NA,"Norway","HUMAN_OBSERVATION",62.25,5.95000000000001,8.74,1477,1364,858,470,750,621,1751,1459,6613,2024,870,602,2666,2431
62.189183,6.1097,2009,NA,"Norway","HUMAN_OBSERVATION",62.15,5.95000000000001,9.38,1485,1356,865,462,757,610,1758,1450,6620,2013,877,593,2673,2421
60.5725,5.241944,2009,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1363,1219,622,380,515,465,1521,1279,6383,1855,635,491,2436,2251
60.539167,5.263056,2009,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1363,1218,622,377,515,461,1521,1277,6383,1851,635,488,2436,2249
51.453,3.653,2008,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,7.15,1275,927,962,955,738,705,601,555,5463,1017,935,871,1516,1388
52.64,4.62,2008,10,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,4.86,1389,962,812,805,588,555,715,655,5577,1077,785,722,1630,1529
59.886038,5.522432,2008,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1361,1190,547,336,440,391,1450,1224,6312,1778,560,435,2365,2195
51.539,3.93,2007,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1314,949,941,935,718,684,640,583,5502,1007,914,848,1555,1414
51.52,3.95,2007,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1314,951,941,936,718,685,640,584,5502,1004,914,849,1555,1413
58.86837,10.99631,2007,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1714,1428,12,6,241,247,1497,1356,6359,1607,143,139,2412,2303
51.63,3.69,2007,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1289,930,938,933,715,683,615,568,5477,1025,911,849,1530,1408
58.85242,11.06968,2007,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1720,1431,6,3,244,248,1501,1358,6363,1605,140,136,2416,2305
58.88028,11.06268,2007,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1720,1432,6,2,244,250,1501,1359,6363,1608,140,139,2416,2307
58.79575,11.12369,2007,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1721,1433,11,9,239,244,1496,1357,6359,1598,129,129,2412,2303
58.84345,11.04941,2007,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1720,1430,6,5,244,247,1501,1356,6363,1604,140,135,2416,2303
58.82632,11.03747,2007,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1720,1429,6,7,244,245,1501,1355,6363,1602,140,134,2416,2301
52.653,4.625,2007,11,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,5.08,1389,962,812,805,588,555,715,655,5577,1077,785,722,1630,1529
51.52,3.95,2007,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1314,951,941,936,718,685,640,584,5502,1004,914,849,1555,1413
