"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","Toralla_seaway","Toralla_geodesic"
38.518567,-28.620167,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.04,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.521012,-28.631118,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.77,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.516753,-28.626077,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.59,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.516906,-28.625924,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.57,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.521012,-28.631118,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.77,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.527722,-28.620988,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.66,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.52125,-28.631,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.75,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
39.668229,-31.112482,2018,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2465,2415,5376,3594,5376,3594,2433,2375,1944,1896
38.521267,-28.6309,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.74,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.519211,-28.619189,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.93,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.520708,-28.638592,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.93,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.520708,-28.638592,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.93,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
56.86623,-5.709654,2017,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,885,731,5651,1870,5651,1870,957,914,1703,1643
56.981,-7.357969,2017,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,766,5651,1956,5651,1956,976,947,1708,1644
57.04385,-7.269176,2017,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,911,771,5664,1956,5664,1956,984,953,1721,1651
54.09482,-4.77889,2017,6,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,558,417,5327,1637,5327,1637,631,601,1379,1352
58.22833,6.50283,2017,6,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,1299,1114,6161,1588,6161,1588,1335,1263,2214,2076
60.423669,4.914171,2017,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1507,1256,6369,1845,6369,1845,1543,1421,2422,2228
50.62896,-1.933584,2017,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.35,190,167,5079,1269,5079,1269,262,264,1132,1076
50.62896,-1.933584,2017,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.35,190,167,5079,1269,5079,1269,262,264,1132,1076
50.31902,-4.127198,2017,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,0,6,4958,1401,4958,1401,180,178,1011,968
57.36253,-5.649322,2017,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.35,-5.74999999999999,6.2,933,784,5700,1906,5700,1906,1006,968,1752,1696
57.35804,-5.551766,2017,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,13.4,921,772,5687,1895,5687,1895,994,956,1739,1685
52.94833,1.206348,2017,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1249,5528,1249,701,595,1581,1406
58.718084,9.260193,2017,10,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,6.29,1430,1274,6292,1604,6292,1604,1465,1416,2345,2228
50.21227,-4.7944,2017,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,47,49,4928,1441,4928,1441,177,177,981,939
58.069881,6.77775,2017,NA,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1287,1112,6149,1563,6149,1563,1322,1259,2202,2072
56.98573,-7.356434,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,766,5651,1956,5651,1956,976,948,1708,1644
56.98779,-7.364579,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,767,5651,1957,5651,1957,976,948,1708,1645
56.95863,-7.388332,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,764,5651,1956,5651,1956,976,945,1708,1641
56.98878,-7.358274,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,767,5651,1957,5651,1957,976,948,1708,1645
56.98602,-7.359872,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,766,5651,1957,5651,1957,976,948,1708,1644
57.00154,-7.316977,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,767,5662,1956,5662,1956,986,949,1719,1646
56.95872,-7.385035,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,764,5651,1956,5651,1956,976,945,1708,1641
57.10813,-7.206763,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,921,777,5674,1957,5674,1957,994,959,1731,1659
57.01952,-7.307083,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,769,5662,1956,5662,1956,986,951,1719,1648
56.9999,-7.324699,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,903,767,5651,1956,5651,1956,976,949,1708,1646
58.968962,5.878673,2016,6,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1386,1154,6248,1671,6248,1671,1422,1310,2301,2122
59.05966,5.71851,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1370,1155,6232,1687,6232,1687,1406,1312,2285,2124
59.255626,5.426855,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1380,1163,6242,1713,6242,1713,1416,1322,2295,2133
59.251089,6.094391,2016,6,"Norway","HUMAN_OBSERVATION",59.25,6.15000000000001,3.17,1402,1187,6264,1699,6264,1699,1438,1344,2317,2156
59.322629,6.405344,2016,6,"Norway","HUMAN_OBSERVATION",59.25,6.15000000000001,16.62,1402,1187,6264,1699,6264,1699,1438,1344,2317,2156
58.5132,8.944219,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1397,1239,6260,1582,6260,1582,1433,1380,2313,2192
58.273133,8.537156,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1203,6218,1560,6218,1560,1392,1344,2271,2156
59.254302,10.703994,2016,6,"Norway","HUMAN_OBSERVATION",59.25,10.65,3.11,1520,1367,6383,1651,6383,1651,1556,1508,2436,2319
58.74279,9.267662,2016,6,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,4.82,1430,1274,6292,1604,6292,1604,1465,1416,2345,2228
58.316602,8.581778,2016,6,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,1369,1214,6231,1567,6231,1567,1404,1355,2284,2167
58.25454,8.522821,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1201,6218,1558,6218,1558,1392,1342,2271,2154
58.1323,8.06625,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1332,1172,6194,1550,6194,1550,1368,1314,2247,2126
58.010866,7.603002,2016,6,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,1301,1140,6163,1536,6163,1536,1337,1283,2216,2095
58.22833,6.50283,2016,6,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,1299,1114,6161,1588,6161,1588,1335,1263,2214,2076
60.423669,4.914171,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1507,1256,6369,1845,6369,1845,1543,1421,2422,2228
52.94691,1.218386,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
50.82262,-0.289855,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.24999999999999,8.56,307,280,5170,1176,5170,1176,349,350,1223,1150
56.43686,-6.166131,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,826,689,5593,1861,5593,1861,899,872,1645,1591
56.43686,-6.166131,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,826,689,5593,1861,5593,1861,899,872,1645,1591
56.43686,-6.166131,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,826,689,5593,1861,5593,1861,899,872,1645,1591
56.46135,-6.243192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,827,692,5594,1867,5594,1867,900,875,1646,1593
58.968962,5.878673,2016,9,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1386,1154,6248,1671,6248,1671,1422,1310,2301,2122
59.05966,5.71851,2016,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1370,1155,6232,1687,6232,1687,1406,1312,2285,2124
61.1207,6.34303,2016,9,"Norway","HUMAN_OBSERVATION",61.05,6.25000000000001,9.33,Inf,1354,Inf,1891,Inf,1891,Inf,1517,Inf,2325
61.141224,5.689676,2016,9,"Norway","HUMAN_OBSERVATION",61.15,5.75000000000001,3.38,Inf,1349,Inf,1909,Inf,1909,Inf,1514,Inf,2320
61.109189,5.286622,2016,9,"Norway","HUMAN_OBSERVATION",61.05,5.25000000000001,6.88,1579,1325,6441,1906,6441,1906,1614,1491,2494,2297
61.023149,5.02891,2016,9,"Norway","HUMAN_OBSERVATION",61.05,4.95000000000001,5.2,1573,1317,6435,1911,6435,1911,1609,1484,2488,2289
60.998039,4.88605,2016,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1561,1310,6423,1906,6423,1906,1597,1477,2476,2282
60.990909,4.721201,2016,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1560,1305,6422,1908,6422,1908,1596,1473,2475,2277
37.8429,-25.4855,2016,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2197,2189,4863,3229,4863,3229,2125,2112,1548,1504
37.03565,-25.09881,2016,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2238,2232,4812,3238,4812,3238,2161,2148,1550,1512
36.98472,-25.04341,2016,NA,"Portugal","HUMAN_OBSERVATION",37.05,-25.05,7.29,2238,2228,4812,3233,4812,3233,2161,2143,1550,1507
57.91819,-5.241652,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1019,843,5786,1926,5786,1926,1092,1027,1838,1763
49.88222,-6.352423,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,177,166,4845,1536,4845,1536,216,217,897,871
57.72866,-3.91391,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.75,-3.84999999999999,4.48,1315,822,6082,1855,6082,1855,1377,1005,2134,1761
58.5132,8.944219,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1397,1239,6260,1582,6260,1582,1433,1380,2313,2192
58.273133,8.537156,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1203,6218,1560,6218,1560,1392,1344,2271,2156
58.316602,8.581778,2015,6,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,1369,1214,6231,1567,6231,1567,1404,1355,2284,2167
58.1323,8.06625,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1332,1172,6194,1550,6194,1550,1368,1314,2247,2126
58.010866,7.603002,2015,6,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,1301,1140,6163,1536,6163,1536,1337,1283,2216,2095
58.968962,5.878673,2015,6,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1386,1154,6248,1671,6248,1671,1422,1310,2301,2122
59.05966,5.71851,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1370,1155,6232,1687,6232,1687,1406,1312,2285,2124
57.18213,-5.997538,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,4.78,907,765,5673,1906,5673,1906,979,949,1725,1671
55.92569,-2.260766,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1068,631,5930,1642,5930,1642,1103,810,1983,1594
57.62709,-7.17639,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.72,960,823,5720,1985,5720,1985,1033,1005,1777,1708
57.62807,-7.175624,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.82,960,823,5720,1985,5720,1985,1033,1005,1777,1708
57.01653,-7.372523,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,770,5662,1959,5662,1959,986,951,1719,1648
57.10109,-7.294194,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,921,777,5674,1961,5674,1961,994,959,1731,1658
57.09172,-7.361747,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,778,5662,1964,5662,1964,986,959,1719,1656
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,770,5662,1960,5662,1960,986,951,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,770,5662,1960,5662,1960,986,951,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,770,5662,1960,5662,1960,986,951,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,770,5662,1960,5662,1960,986,951,1719,1648
56.67779,-5.930533,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.65,-6.04999999999999,7.94,849,710,5616,1870,5616,1870,922,894,1668,1616
52.94635,1.220473,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
57.09172,-7.361747,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,913,778,5662,1964,5662,1964,986,959,1719,1656
57.0987,-7.286048,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,911,777,5664,1961,5664,1961,984,959,1721,1657
56.69317,-5.801077,2015,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.85,-5.84999999999999,17.71,878,730,5645,1875,5645,1875,951,914,1697,1640
52.94616,1.223675,2015,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
52.9427,1.255363,2015,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,471,5528,1246,5528,1246,701,597,1581,1407
52.94616,1.223675,2015,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
58.93156,-3.247599,2015,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1199,955,5965,1928,5965,1928,1272,1138,2018,1897
52.94601,1.220031,2015,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
52.94681,1.219815,2015,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
57.25134,-5.502203,2015,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,8.9,921,772,5687,1895,5687,1895,994,956,1739,1685
52.94681,1.219815,2015,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
51.76925,-10.05519,2015,11,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,500,442,5020,1846,5020,1846,551,551,1077,1065
52.94772,1.211008,2015,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.93858,1.276603,2015,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
52.94772,1.211008,2015,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
38.519783,-28.657067,2015,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.79,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.521383,-28.657383,2015,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.97,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
49.27428,-1.929922,2014,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,200,201,4993,1211,4993,1211,165,161,1045,946
51.025008,-4.282137,2014,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,255,74,5031,1441,5031,1441,328,258,1084,1036
59.05966,5.71851,2014,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1370,1155,6232,1687,6232,1687,1406,1312,2285,2124
58.968962,5.878673,2014,6,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1386,1154,6248,1671,6248,1671,1422,1310,2301,2122
58.316602,8.581778,2014,6,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,1369,1214,6231,1567,6231,1567,1404,1355,2284,2167
58.144695,8.035953,2014,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1332,1172,6194,1552,6194,1552,1368,1314,2247,2126
58.25454,8.522821,2014,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1201,6218,1558,6218,1558,1392,1342,2271,2154
58.010866,7.603002,2014,6,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,1301,1140,6163,1536,6163,1536,1337,1283,2216,2095
58.5132,8.944219,2014,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1397,1239,6260,1582,6260,1582,1433,1380,2313,2192
56.84701,-5.726539,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,885,729,5651,1869,5651,1869,957,912,1703,1640
55.54604,-5.087438,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,722,580,5488,1747,5488,1747,794,764,1540,1505
55.5108,-5.060974,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,722,576,5488,1744,5488,1744,794,760,1540,1502
55.53871,-5.076446,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,722,579,5488,1746,5488,1746,794,763,1540,1504
55.49761,-5.087192,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,710,574,5477,1744,5477,1744,783,758,1529,1500
55.53567,-5.071182,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,722,578,5488,1746,5488,1746,794,762,1540,1504
55.43637,-5.123809,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.45,-5.04999999999999,4.9,710,569,5477,1739,5477,1739,783,753,1529,1495
55.53871,-5.076446,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,722,579,5488,1746,5488,1746,794,763,1540,1504
56.03285,-5.599414,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.68,779,640,5546,1810,5546,1810,852,824,1598,1554
58.25454,8.522821,2013,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1201,6218,1558,6218,1558,1392,1342,2271,2154
58.316602,8.581778,2013,6,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,1369,1214,6231,1567,6231,1567,1404,1355,2284,2167
58.144695,8.035953,2013,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1332,1172,6194,1552,6194,1552,1368,1314,2247,2126
58.1323,8.06625,2013,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1332,1172,6194,1550,6194,1550,1368,1314,2247,2126
59.254302,10.703994,2013,6,"Norway","HUMAN_OBSERVATION",59.25,10.65,3.11,1520,1367,6383,1651,6383,1651,1556,1508,2436,2319
51.46386,-9.338757,2013,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,440,384,4984,1789,4984,1789,489,491,1036,1028
37.91,-0.71,2013,7,"Spain","HUMAN_OBSERVATION",37.95,-0.64999999999999,6.9,2442,1408,2539,1305,2539,1305,2312,1226,1456,840
39.09,-0.2,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2610,1291,2500,1199,2500,1199,2480,1111,1625,804
39.11,-0.21,2013,7,"Spain","HUMAN_OBSERVATION",39.15,-0.14999999999999,6.83,2618,1286,2501,1192,2501,1192,2488,1106,1632,805
39.12,-0.21,2013,7,"Spain","HUMAN_OBSERVATION",39.15,-0.14999999999999,6.16,2618,1286,2501,1192,2501,1192,2488,1106,1632,805
39.13,-0.21,2013,7,"Spain","HUMAN_OBSERVATION",39.15,-0.14999999999999,5.64,2618,1286,2501,1192,2501,1192,2488,1106,1632,805
39.14,-0.21,2013,7,"Spain","HUMAN_OBSERVATION",39.15,-0.14999999999999,5.3,2618,1286,2501,1192,2501,1192,2488,1106,1632,805
39.13,-0.18,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2618,1287,2501,1196,2501,1196,2488,1107,1632,804
39.17,-0.17,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2618,1283,2501,1192,2501,1192,2488,1103,1632,802
39.18,-0.17,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2618,1282,2501,1192,2501,1192,2488,1102,1632,802
51.62126,-9.918688,2013,8,"Ireland","HUMAN_OBSERVATION",51.65,-9.84999999999999,5.72,483,424,5007,1829,5007,1829,534,532,1064,1051
38.83,0.17,2013,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2576,1327,2468,1190,2468,1190,2445,1147,1590,846
38.89,0.09,2013,8,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,6.85,2576,1324,2468,1190,2468,1190,2445,1145,1590,844
50.57234,-2.452025,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,7.36,137,116,5037,1308,5037,1308,226,228,1090,1041
55.29094,-6.270817,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,706,566,5473,1791,5473,1791,779,748,1525,1464
55.27868,-6.173798,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,700,563,5467,1785,5467,1785,773,746,1519,1464
50.62871,-1.935394,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.48,190,167,5079,1269,5079,1269,262,264,1132,1076
55.25893,-6.181189,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,700,561,5467,1785,5467,1785,773,743,1519,1461
55.21729,-6.210454,2012,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,706,557,5473,1783,5473,1783,779,739,1525,1456
53.55073,-10.25313,2012,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,719,548,5227,1926,5227,1926,770,694,1284,1264
54.8605,-5.761455,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.74999999999999,9.99,657,521,5424,1742,5424,1742,730,704,1476,1432
50.45661,-5.094288,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,164,67,4940,1470,4940,1470,237,210,993,957
49.9444,-6.241576,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,166,156,4857,1530,4857,1530,214,214,909,880
49.97773,-6.28625,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,166,158,4857,1534,4857,1534,214,219,909,883
49.9444,-6.241576,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,166,156,4857,1530,4857,1530,214,214,909,880
50.69511,-2.984735,2011,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,117,91,5029,1343,5029,1343,224,231,1082,1040
47.75254,-4.24287,2011,7,"France","HUMAN_OBSERVATION",NA,NA,NA,304,291,4710,1332,4710,1332,163,109,763,710
50.70095,-2.982407,2011,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-2.94999999999999,6.12,117,91,5029,1338,5029,1338,224,227,1082,1037
64.041876,9.960278,2011,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2029,1737,6892,2186,6892,2186,2065,1901,2944,2708
54.66426,-5.6688,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,637,498,5403,1724,5403,1724,709,681,1455,1411
57.74005,-6.969157,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.75,-7.04999999999999,4.93,978,843,5743,1995,5743,1995,1051,1026,1797,1731
50.69422,-1.06684,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,247,222,5119,1222,5119,1222,301,303,1172,1111
43.39791,3.61272,2011,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,3162,974,2280,711,2280,711,3032,832,2176,1021
51.6356,-4.777377,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,292,148,5069,1501,5069,1501,364,330,1121,1089
57.90044,-5.384157,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1013,842,5780,1931,5780,1931,1086,1026,1832,1759
