"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Galway_seaway","Galway_geodesic","Getxo_seaway","Getxo_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
51.118202,1.311475,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,1.35000000000001,8.06,137,130,1106,797,1132,919,432,396,467,462
54.46673,-5.537275,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,679,540,308,1265,1251,596,466,669,649
54.42739,-5.639297,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.31,1150,679,540,307,1265,1249,596,464,669,647
54.5209,-5.575788,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,5.79,1163,690,527,306,1278,1261,609,476,682,659
50.802095,-1.120841,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.15,333,309,925,652,962,836,251,217,306,304
54.43472,-5.544942,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,540,307,1265,1248,596,462,669,645
55.237069,-1.535293,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,533,1228,579,1679,1328,979,570,1015,744
54.49573,-5.638792,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.08,1163,690,527,306,1278,1261,609,476,682,659
54.26154,-5.603793,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.25,-5.54999999999999,3.73,1128,669,565,299,1243,1227,574,442,647,625
54.490381,-5.642809,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.65,1163,690,527,306,1278,1261,609,476,682,659
54.4958,-5.6397,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.07,1163,690,527,306,1278,1261,609,476,682,659
54.5208,-5.5761,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,5.77,1163,690,527,306,1278,1261,609,476,682,659
54.4264,-5.6369,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.21,1150,679,540,307,1265,1249,596,464,669,647
54.473,-5.536531,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,679,540,309,1265,1252,596,466,669,649
54.4347,-5.5461,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,540,306,1265,1248,596,462,669,645
54.4956,-5.5463,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,681,540,309,1265,1254,596,469,669,652
51.707779,-5.087905,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.94,842,570,555,366,957,937,288,156,361,335
50.606696,-2.450041,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,9.47,440,410,811,579,875,802,137,116,226,228
50.895533,-1.389246,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,322,910,630,958,849,236,204,302,305
50.851929,-1.310263,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,317,910,637,958,845,236,208,302,305
54.70976,-5.809978,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.13,1180,706,518,300,1295,1275,626,490,699,673
51.77568,0.886138,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,5.25,168,159,1195,745,1221,981,521,389,557,486
50.357662,-3.576539,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,9.03,504,478,739,541,823,780,67,50,184,185
51.71986,-4.884448,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.11,845,549,576,384,960,933,292,149,364,331
50.350547,-3.570681,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.57,504,478,739,541,823,780,67,50,184,185
50.761009,-1.294586,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,10.65,351,320,910,635,958,845,236,206,302,303
50.710982,-1.982244,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.54,386,359,864,615,917,818,190,167,262,264
50.617762,-3.422658,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,773,524,855,810,100,59,217,215
50.751092,-1.290482,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,11.78,351,320,910,635,958,845,236,206,302,303
51.708052,-5.08793,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.97,842,570,555,366,957,937,288,156,361,335
52.97103,0.852689,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,0.85000000000001,8.79,256,246,1370,709,1397,1117,696,457,732,589
51.719522,-4.884539,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.09,845,549,576,384,960,933,292,149,364,331
50.894707,-1.403476,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,6.24,351,320,910,635,958,845,236,206,302,303
51.71986,-4.884448,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.11,845,549,576,384,960,933,292,149,364,331
50.356079,-4.127579,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.750487,-1.525797,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,5.34,364,329,896,634,945,832,222,196,289,290
54.66492,-5.671296,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.57,1191,700,501,316,1305,1283,637,498,709,681
51.700424,-5.000564,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.57,842,570,555,366,957,937,288,156,361,335
51.719522,-4.884539,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.09,845,549,576,384,960,933,292,149,364,331
56.88869,-6.113832,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1240,863,510,467,1541,1523,872,737,945,921
50.364854,-3.576777,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,9.15,504,478,739,541,823,780,67,50,184,185
50.33771,-4.629259,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-4.64999999999999,9.87,601,563,650,485,790,778,39,38,175,177
51.1492,1.388332,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.15,1.45000000000001,4.31,126,121,1117,800,1143,931,443,405,478,474
50.790374,-1.116804,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,333,305,925,652,962,841,251,220,306,309
50.315476,-4.085029,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,6.01,569,526,689,503,807,784,0,2,180,182
50.366371,-4.154757,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,526,689,502,807,786,0,0,180,184
54.39355,-5.577453,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.53,1150,679,540,307,1265,1249,596,464,669,647
50.316349,-4.086472,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,5.87,569,526,689,503,807,784,0,2,180,182
50.102795,-5.547093,2014,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.88,673,631,570,459,776,771,119,106,187,188
51.3369,1.435546,2014,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,118,119,1139,791,1165,950,465,408,501,484
51.67,3.739,2014,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,54,1296,932,1322,1056,622,572,657,640
50.316475,-4.086969,2014,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,5.83,569,526,689,503,807,784,0,2,180,182
54.7181,-5.796141,2013,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.34,1180,706,518,300,1295,1275,626,490,699,673
53.21984,-4.16245,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,8.21,1085,534,697,380,1200,1105,531,321,604,504
53.176172,-4.247473,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.63,1008,546,654,362,1123,1084,455,299,527,483
53.180384,-4.232413,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,16.5,1008,546,654,362,1123,1084,455,299,527,483
53.212672,-4.19554,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.55,1085,534,697,380,1200,1105,531,321,604,504
53.197334,-4.209174,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.12,1085,534,697,380,1200,1105,531,321,604,504
53.213012,-4.194674,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.48,1085,534,697,380,1200,1105,531,321,604,504
53.213411,-4.193511,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.39,1085,534,697,380,1200,1105,531,321,604,504
53.213012,-4.194674,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.48,1085,534,697,380,1200,1105,531,321,604,504
53.213411,-4.193511,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.39,1085,534,697,380,1200,1105,531,321,604,504
53.212672,-4.19554,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.55,1085,534,697,380,1200,1105,531,321,604,504
53.212672,-4.19554,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.55,1085,534,697,380,1200,1105,531,321,604,504
53.213788,-4.192077,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.29,1085,534,697,380,1200,1105,531,321,604,504
53.213012,-4.194674,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.48,1085,534,697,380,1200,1105,531,321,604,504
53.213788,-4.192077,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.29,1085,534,697,380,1200,1105,531,321,604,504
53.212672,-4.19554,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.55,1085,534,697,380,1200,1105,531,321,604,504
53.175392,-4.248809,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.51,1008,546,654,362,1123,1084,455,299,527,483
53.176172,-4.247473,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.63,1008,546,654,362,1123,1084,455,299,527,483
53.213012,-4.194674,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.48,1085,534,697,380,1200,1105,531,321,604,504
54.07318,-6.182687,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,699,626,253,1226,1216,558,435,631,615
53.175392,-4.248809,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.51,1008,546,654,362,1123,1084,455,299,527,483
53.213411,-4.193511,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.39,1085,534,697,380,1200,1105,531,321,604,504
54.03984,-6.109179,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,693,626,256,1226,1211,558,430,631,611
53.19221,-4.209614,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.43,1085,534,697,380,1200,1105,531,321,604,504
53.214082,-4.190744,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.19,1085,534,697,380,1200,1105,531,321,604,504
54.03984,-6.109179,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,693,626,256,1226,1211,558,430,631,611
53.176172,-4.247473,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.63,1008,546,654,362,1123,1084,455,299,527,483
53.176172,-4.247473,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.63,1008,546,654,362,1123,1084,455,299,527,483
53.214082,-4.190744,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.19,1085,534,697,380,1200,1105,531,321,604,504
53.197334,-4.209174,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.12,1085,534,697,380,1200,1105,531,321,604,504
53.175392,-4.248809,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.51,1008,546,654,362,1123,1084,455,299,527,483
53.194217,-4.209013,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.28,1085,534,697,380,1200,1105,531,321,604,504
53.175392,-4.248809,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.51,1008,546,654,362,1123,1084,455,299,527,483
53.214082,-4.190744,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.19,1085,534,697,380,1200,1105,531,321,604,504
53.197757,-4.2096,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.12,1085,534,697,380,1200,1105,531,321,604,504
54.03984,-6.109179,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,693,626,256,1226,1211,558,430,631,611
53.197757,-4.2096,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.12,1085,534,697,380,1200,1105,531,321,604,504
53.197334,-4.209174,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.12,1085,534,697,380,1200,1105,531,321,604,504
53.194217,-4.209013,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.28,1085,534,697,380,1200,1105,531,321,604,504
53.212672,-4.19554,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.55,1085,534,697,380,1200,1105,531,321,604,504
53.176172,-4.247473,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.63,1008,546,654,362,1123,1084,455,299,527,483
53.176172,-4.247473,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,15.63,1008,546,654,362,1123,1084,455,299,527,483
53.214082,-4.190744,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.19,1085,534,697,380,1200,1105,531,321,604,504
53.214082,-4.190744,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.19,1085,534,697,380,1200,1105,531,321,604,504
53.190721,-4.209897,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.53,1085,534,697,380,1200,1105,531,321,604,504
53.213411,-4.193511,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.39,1085,534,697,380,1200,1105,531,321,604,504
52.47194,1.753665,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,158,158,1264,779,1291,1076,590,473,626,581
50.459043,-3.52778,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.6,500,475,750,534,833,791,78,51,195,196
50.399049,-3.507558,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,6.82,504,478,739,541,823,780,67,50,184,185
54.48906,-5.644795,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.79,1163,690,527,306,1278,1261,609,476,682,659
50.160833,-5.056667,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,625,472,781,774,72,68,176,179
54.45074,-5.628638,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.09,1150,679,540,307,1265,1249,596,464,669,647
54.81495,-5.741797,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.06,1198,706,491,322,1313,1294,645,509,717,692
54.47073,-5.539782,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,679,540,308,1265,1252,596,466,669,649
54.490488,-5.643662,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.64,1163,690,527,306,1278,1261,609,476,682,659
54.40392,-5.580916,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,540,303,1265,1245,596,460,669,642
54.43472,-5.544942,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,540,307,1265,1248,596,462,669,645
54.40736,-5.61865,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.5,1150,679,540,307,1265,1249,596,464,669,647
54.496163,-5.644327,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6,1163,690,527,306,1278,1261,609,476,682,659
54.70976,-5.809978,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.13,1180,706,518,300,1295,1275,626,490,699,673
54.490488,-5.643662,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.64,1163,690,527,306,1278,1261,609,476,682,659
54.49573,-5.638792,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.08,1163,690,527,306,1278,1261,609,476,682,659
54.45074,-5.628638,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.09,1150,679,540,307,1265,1249,596,464,669,647
