"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Gdynia_seaway","Gdynia_geodesic","SWC_seaway","SWC_geodesic"
40.050567,4.109528,2024,5,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4921,1934,4301,2036
44.778066,13.911453,2024,5,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6891,1128,6271,1443
44.849863,13.835346,2024,5,"Croatia","HUMAN_OBSERVATION",44.85,13.75,6.74,6910,1124,6290,1434
44.849863,13.835346,2024,5,"Croatia","HUMAN_OBSERVATION",44.85,13.75,6.74,6910,1124,6290,1434
42.410845,3.164463,2024,5,"Spain","HUMAN_OBSERVATION",42.45,3.25000000000001,8.27,5063,1747,4443,1796
50.14586,-5.05008,2024,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
43.447851,3.651121,2024,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,10.89,5166,1646,4545,1691
42.224352,-8.905669,2024,5,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3007,2429,2387,2250
48.353363,-4.566265,2024,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2231,1742,1611,1501
50.316317,-4.083668,2024,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,6.02,2100,1609,1479,1317
42.775457,9.47714,2024,5,"France","HUMAN_OBSERVATION",42.75,9.55000000000001,6.59,5480,1461,4860,1668
41.755429,9.405493,2024,5,"France","HUMAN_OBSERVATION",NA,NA,NA,5423,1567,4803,1779
39.36,-0.35,2024,5,"Spain","HUMAN_OBSERVATION",39.35,-0.24999999999999,8.68,4645,2197,4025,2214
54.168129,-4.460108,2024,5,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,2204,1498,1574,1082
59.973058,24.51,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,718,709,1170,780
41.754616,9.405846,2024,5,"France","HUMAN_OBSERVATION",NA,NA,NA,5423,1567,4803,1779
56.17396,15.07749,2024,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,309,297,451,264
57.42446,12.06547,2024,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,648,528,29,35
56.64944,16.46128,2024,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,283,281,556,308
56.8026,12.60595,2024,5,"Sweden","HUMAN_OBSERVATION",56.75,12.55,6.78,567,462,113,115
63.450151,10.433285,2024,5,"Norway","HUMAN_OBSERVATION",63.45,10.35,4.14,1802,1108,1172,647
58.730541,9.131267,2024,5,"Norway","HUMAN_OBSERVATION",58.65,9.25000000000001,11.29,843,742,191,181
58.723695,9.197329,2024,5,"Norway","HUMAN_OBSERVATION",58.65,9.25000000000001,8.75,843,742,191,181
59.114136,11.209214,2024,5,"Norway","HUMAN_OBSERVATION",59.15,11.15,5.23,848,695,175,167
58.706916,9.213822,2024,5,"Norway","HUMAN_OBSERVATION",58.65,9.25000000000001,6.67,843,742,191,181
59.377581,10.467807,2024,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,878,740,205,203
59.188031,6.028962,2024,5,"Norway","HUMAN_OBSERVATION",59.15,5.95000000000001,6.18,1119,934,489,375
52.68423,-9.666957,2024,6,"Ireland","HUMAN_OBSERVATION",52.65,-9.74999999999999,6.78,2426,1880,1796,1471
44.859903,13.810598,2024,6,"Croatia","HUMAN_OBSERVATION",44.85,13.75,4.91,6910,1124,6290,1434
57.896535,-6.359119,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1779,1590,1149,1073
43.321163,-1.986463,2024,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2819,1942,2199,1862
42.201219,11.71241,2024,6,"Italy","HUMAN_OBSERVATION",42.25,11.65,7.48,5611,1451,4991,1716
51.600248,3.68535,2024,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1532,1051,911,852
36.718656,-4.401707,2024,6,"Spain","HUMAN_OBSERVATION",36.65,-4.44999999999999,8.77,4046,2653,3426,2625
43.438825,5.195091,2024,6,"France","HUMAN_OBSERVATION",NA,NA,NA,5230,1566,4610,1649
54.426933,-0.5311,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-0.44999999999999,5.84,1510,1235,889,838
42.349763,3.188432,2024,6,"Spain","HUMAN_OBSERVATION",42.35,3.25000000000001,5.07,5052,1756,4431,1807
36.718404,-4.403081,2024,6,"Spain","HUMAN_OBSERVATION",36.65,-4.44999999999999,8.69,4046,2653,3426,2625
45.885073,-1.28007,2024,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2612,1704,1992,1584
42.411259,3.165752,2024,6,"Spain","HUMAN_OBSERVATION",42.45,3.25000000000001,8.16,5063,1747,4443,1796
60.623564,5.263878,2024,6,"Norway","HUMAN_OBSERVATION",60.65,5.35000000000001,5.55,1276,1051,647,492
36.718423,-4.402918,2024,6,"Spain","HUMAN_OBSERVATION",36.65,-4.44999999999999,8.7,4046,2653,3426,2625
55.273861,8.531442,2024,6,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,1066,656,446,333
48.354422,-4.558245,2024,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2231,1741,1611,1500
55.790943,-4.909673,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2069,1503,1440,1037
43.410062,-1.637847,2024,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2819,1916,2199,1841
48.816846,-3.450201,2024,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2097,1645,1477,1408
40.760147,14.166303,2024,6,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5793,1558,5173,1890
52.135551,-4.54757,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2413,1561,1784,1208
36.715328,-4.364936,2024,6,"Spain","HUMAN_OBSERVATION",36.65,-4.34999999999999,7.39,4053,2648,3433,2621
45.147813,14.664487,2024,6,"Croatia","HUMAN_OBSERVATION",45.05,14.75,12.79,6891,1082,6271,1421
45.144989,14.673484,2024,6,"Croatia","HUMAN_OBSERVATION",45.05,14.75,12.16,6891,1082,6271,1421
51.392683,-3.310056,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2418,1509,1798,1195
58.0137,16.78974,2024,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,418,413,713,303
56.44806,12.56351,2024,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,535,445,143,146
58.06288,11.75621,2024,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,719,586,46,43
56.08282,15.7451,2024,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,262,259,475,303
59.09969,10.220798,2024,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,852,729,180,181
58.693321,9.100931,2024,6,"Norway","HUMAN_OBSERVATION",58.65,9.25000000000001,9.88,843,742,191,181
58.442086,8.83494,2024,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,840,750,206,191
59.889161,10.571967,2024,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,Inf,777,Inf,255
51.547864,-8.92498,2024,7,"Ireland","HUMAN_OBSERVATION",51.55,-8.84999999999999,5.2,2494,1862,1874,1486
51.545377,-8.926898,2024,7,"Ireland","HUMAN_OBSERVATION",51.55,-8.84999999999999,5.35,2494,1862,1874,1486
52.17325,-6.586433,2024,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2422,1692,1792,1319
52.172849,-6.584631,2024,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2422,1692,1792,1319
52.173177,-6.586529,2024,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2422,1692,1792,1319
54.973579,-8.490356,2024,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2127,1739,1498,1281
52.216017,-6.722678,2024,7,"Ireland","HUMAN_OBSERVATION",52.15,-6.74999999999999,7.58,2435,1703,1806,1329
46.455594,30.768622,2024,7,"Ukraine","HUMAN_OBSERVATION",46.45,30.85,6.27,Inf,1239,Inf,1800
44.341556,9.245296,2024,7,"Italy","HUMAN_OBSERVATION",44.25,9.25000000000001,10.2,5538,1322,4918,1504
36.386696,-6.201931,2024,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3845,2767,3225,2712
51.710974,3.995236,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1513,1026,893,830
42.721444,9.456772,2024,7,"France","HUMAN_OBSERVATION",42.65,9.45000000000001,7.97,5466,1475,4846,1680
44.49389,33.550358,2024,7,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,Inf,1541,Inf,2101
44.88442,13.804495,2024,7,"Croatia","HUMAN_OBSERVATION",44.85,13.75,5.76,6910,1124,6290,1434
45.023731,13.700957,2024,7,"Croatia","HUMAN_OBSERVATION",45.05,13.65,4.96,6934,1105,6314,1411
45.230973,36.758107,2024,7,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,Inf,1649,Inf,2202
45.023669,13.700943,2024,7,"Croatia","HUMAN_OBSERVATION",45.05,13.65,4.96,6934,1105,6314,1411
43.096805,6.324175,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,5272,1549,4652,1666
41.177722,9.167752,2024,7,"Italy","HUMAN_OBSERVATION",41.25,9.15000000000001,8.18,5370,1627,4750,1837
47.491575,-2.834733,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2411,1687,1791,1497
55.66852,-1.789578,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1527,1308,906,857
53.924172,-3.032447,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2276,1411,1646,1013
42.643116,9.004118,2024,7,"France","HUMAN_OBSERVATION",42.65,8.95000000000001,4.5,5418,1492,4798,1683
41.857883,3.144504,2024,7,"Spain","HUMAN_OBSERVATION",41.85,3.25000000000001,8.79,4994,1802,4374,1860
57.890028,11.560607,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,699,583,25,25
57.890028,11.560607,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,699,583,25,25
58.442871,11.261774,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,768,636,94,89
47.489951,-2.826193,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2411,1686,1791,1497
47.489975,-2.826023,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2411,1686,1791,1497
38.411668,-28.034102,2024,7,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4402,3913,3782,3576
36.718515,-4.402933,2024,7,"Spain","HUMAN_OBSERVATION",36.65,-4.44999999999999,8.71,4046,2653,3426,2625
47.566634,-3.018349,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2393,1693,1772,1498
42.420825,-8.723171,2024,7,"Spain","HUMAN_OBSERVATION",42.35,-8.84999999999999,13.07,3001,2416,2381,2236
51.708413,4.000801,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1511,1026,891,830
36.44123,23.145037,2024,7,"Greece","HUMAN_OBSERVATION",36.45,23.05,8.57,6539,2029,5919,2504
48.565218,-2.758814,2024,7,"France","HUMAN_OBSERVATION",48.65,-2.74999999999999,9.46,2082,1610,1462,1390
48.60298,-2.817971,2024,7,"France","HUMAN_OBSERVATION",48.65,-2.74999999999999,7.24,2082,1610,1462,1390
48.602799,-2.819412,2024,7,"France","HUMAN_OBSERVATION",48.65,-2.74999999999999,7.33,2082,1610,1462,1390
38.681556,-9.149247,2024,7,"Portugal","HUMAN_OBSERVATION",38.65,-9.24999999999999,9.44,3421,2737,2801,2606
48.728012,-3.988205,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2135,1684,1515,1441
48.728029,-3.988216,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2135,1684,1515,1441
36.718484,-4.402972,2024,7,"Spain","HUMAN_OBSERVATION",36.65,-4.44999999999999,8.7,4046,2653,3426,2625
54.955338,20.224959,2024,7,"Russian Federation","HUMAN_OBSERVATION",54.95,20.35,8.02,138,123,755,613
46.542886,-1.608654,2024,7,"France","HUMAN_OBSERVATION",46.45,-1.64999999999999,10.81,2542,1685,1922,1544
46.465944,-1.75613,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2536,1690,1916,1547
54.598404,18.805006,2024,7,"Poland","HUMAN_OBSERVATION",NA,NA,NA,17,19,671,558
41.875833,3.18,2024,7,"Spain","HUMAN_OBSERVATION",41.85,3.25000000000001,6.48,4994,1802,4374,1860
50.115758,-5.0913,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1681,1536,1383
62.9703,7.745476,2024,7,"Norway","HUMAN_OBSERVATION",63.15,7.75000000000001,20.01,1625,1153,996,647
55.75096,-5.38761,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2035,1533,1406,1067
39.864318,4.146532,2024,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4904,1951,4284,2055
51.22542,-3.887538,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2380,1553,1759,1237
45.31677,12.316763,2024,7,"Italy","HUMAN_OBSERVATION",NA,NA,NA,7030,1112,6410,1376
45.31677,12.316763,2024,7,"Italy","HUMAN_OBSERVATION",NA,NA,NA,7030,1112,6410,1376
47.801871,-4.179487,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2311,1751,1691,1530
39.953051,4.265479,2024,7,"Spain","HUMAN_OBSERVATION",39.95,4.35000000000001,7.22,4924,1934,4304,2042
53.281606,-4.636334,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2290,1530,1660,1141
51.211663,-4.097745,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2366,1567,1745,1249
46.246843,-1.563152,2024,7,"France","HUMAN_OBSERVATION",46.25,-1.64999999999999,6.69,2558,1699,1938,1563
35.890983,14.513637,2024,7,"Malta","HUMAN_OBSERVATION",35.95,14.55,7.34,5796,2080,5176,2425
39.415314,-9.506543,2024,7,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3314,2688,2694,2543
39.363581,-9.377408,2024,7,"Portugal","HUMAN_OBSERVATION",39.35,-9.44999999999999,6.43,3323,2690,2703,2547
59.097318,10.334965,2024,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,849,724,176,178
56.427312,12.62501,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,532,440,145,150
45.031149,14.15594,2024,7,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6913,1096,6292,1417
45.086106,14.179359,2024,7,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6913,1090,6292,1411
38.681102,-9.173358,2024,7,"Portugal","HUMAN_OBSERVATION",38.65,-9.24999999999999,7.51,3421,2737,2801,2606
38.681017,-9.173205,2024,7,"Portugal","HUMAN_OBSERVATION",38.65,-9.24999999999999,7.52,3421,2737,2801,2606
38.681025,-9.173217,2024,7,"Portugal","HUMAN_OBSERVATION",38.65,-9.24999999999999,7.51,3421,2737,2801,2606
45.153165,14.670267,2024,7,"Croatia","HUMAN_OBSERVATION",45.05,14.75,13.08,6891,1082,6271,1421
45.076,13.62708,2024,7,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6934,1103,6314,1408
45.057481,13.627193,2024,7,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6934,1105,6314,1410
37.145947,-6.889174,2024,7,"Spain","HUMAN_OBSERVATION",37.15,-6.94999999999999,5.42,3770,2738,3149,2663
36.528132,-6.310142,2024,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3830,2760,3210,2702
51.5,4.05,2024,7,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,1537,1030,916,843
60.345201,27.444005,2024,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,888,842,1349,948
60.34577,27.443071,2024,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,888,842,1349,948
56.13469,15.38459,2024,7,"Sweden","HUMAN_OBSERVATION",56.15,15.45,4.4,284,278,467,284
56.00282,14.6402,2024,7,"Sweden","HUMAN_OBSERVATION",55.95,14.65,5.91,326,304,421,263
58.8014,11.16336,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,813,667,140,129
58.26167,11.76217,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,6.7,742,605,69,64
59.140742,6.03843,2024,7,"Norway","HUMAN_OBSERVATION",59.15,5.95000000000001,5.15,1119,934,489,375
58.730541,9.131267,2024,7,"Norway","HUMAN_OBSERVATION",58.65,9.25000000000001,11.29,843,742,191,181
59.015968,11.064397,2024,7,"Norway","HUMAN_OBSERVATION",59.05,11.15,6.2,837,687,163,156
59.275093,5.526714,2024,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1115,961,486,403
45.31677,12.316763,2024,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,7030,1112,6410,1376
55.545655,-4.685905,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.55,-4.74999999999999,4.07,2079,1495,1450,1036
48.353841,-4.56634,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2231,1742,1611,1500
43.388462,-1.673642,2024,8,"France","HUMAN_OBSERVATION",43.45,-1.64999999999999,7.11,2819,1913,2199,1838
46.046478,-1.394497,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2591,1699,1970,1573
46.046326,-1.396866,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2591,1699,1970,1573
42.26987,18.849598,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269867,18.849607,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269867,18.849607,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269873,18.849633,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269871,18.849637,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269849,18.849606,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269852,18.849611,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269881,18.849618,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269869,18.849616,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.26984,18.849644,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269862,18.849661,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
42.269855,18.849656,2024,8,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1354,5873,1786
40.229227,23.747592,2024,8,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6959,1626,6339,2124
42.72561,9.196519,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5438,1476,4818,1673
45.31677,12.316763,2024,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,7030,1112,6410,1376
45.31677,12.316763,2024,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,7030,1112,6410,1376
39.458801,-31.263791,2024,8,"Portugal","HUMAN_OBSERVATION",39.45,-31.35,7.47,4511,4050,3881,3679
37.095536,-8.471528,2024,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3627,2826,3007,2727
56.062428,-3.220125,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1598,1396,977,927
58.48421,11.325417,2024,8,"Sweden","HUMAN_OBSERVATION",58.45,11.25,5.81,768,637,94,90
44.897153,14.01643,2024,8,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6897,1113,6277,1431
46.009892,-1.334378,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2591,1698,1970,1574
44.324941,9.149636,2024,8,"Italy","HUMAN_OBSERVATION",44.25,9.15000000000001,8.34,5532,1325,4912,1505
57.755728,11.801246,2024,8,"Sweden","HUMAN_OBSERVATION",57.75,11.75,3.11,684,565,11,8
36.698838,-2.85783,2024,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4185,2569,3565,2569
43.317931,3.557261,2024,8,"France","HUMAN_OBSERVATION",43.25,3.55000000000001,7.58,5153,1660,4533,1704
42.416795,11.278742,2024,8,"Italy","HUMAN_OBSERVATION",42.35,11.25,7.8,5581,1451,4961,1706
42.916687,10.759912,2024,8,"Italy","HUMAN_OBSERVATION",42.85,10.75,7.47,5579,1413,4959,1651
48.824722,-3.544444,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2103,1650,1482,1412
38.83338,0.126252,2024,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2227,3959,2258
45.31677,12.316763,2024,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,7030,1112,6410,1376
45.31677,12.316763,2024,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,7030,1112,6410,1376
42.772371,-9.115007,2024,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2950,2400,2329,2209
44.237996,9.478039,2024,8,"Italy","HUMAN_OBSERVATION",44.15,9.45000000000001,10.05,5544,1324,4924,1514
49.68138,-1.26856,2024,8,"France","HUMAN_OBSERVATION",49.75,-1.24999999999999,7.75,1905,1454,1284,1226
52.528883,-4.059383,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.55,-4.14999999999999,6.57,2375,1521,1746,1159
47.136597,-2.248173,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2468,1674,1847,1504
53.264851,-4.42914,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.54999999999999,8.22,2292,1526,1663,1138
36.662303,22.544946,2024,8,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6494,1999,5874,2469
42.140779,19.020926,2024,8,"Montenegro","HUMAN_OBSERVATION",42.15,18.95,5.94,6483,1368,5863,1801
51.211085,-4.114742,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2359,1569,1738,1250
47.553068,-2.936161,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2400,1689,1780,1496
46.221856,30.607989,2024,8,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,Inf,1247,Inf,1808
43.280186,5.350374,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5227,1574,4606,1663
56.00535,-2.520187,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1556,1353,934,888
40.316463,23.042788,2024,8,"Greece","HUMAN_OBSERVATION",40.25,23.05,7.42,6975,1613,6355,2102
48.35418,-4.55856,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2231,1741,1611,1500
56.687404,-6.132815,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.65,-6.04999999999999,6.56,1897,1569,1267,1079
43.421696,-1.622035,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2819,1914,2199,1839
37.889247,-25.825271,2024,8,"Portugal","HUMAN_OBSERVATION",37.95,-25.85,7.1,4278,3808,3658,3494
38.598982,-28.833681,2024,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4452,3950,3832,3606
48.81923,-3.519538,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2103,1649,1482,1411
37.092831,-8.465258,2024,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3627,2826,3007,2727
45.017044,14.631153,2024,8,"Croatia","HUMAN_OBSERVATION",44.95,14.65,7.61,6883,1095,6263,1431
48.64881,-2.459973,2024,8,"France","HUMAN_OBSERVATION",48.65,-2.54999999999999,6.62,2076,1598,1456,1381
44.609378,14.875658,2024,8,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6846,1128,6225,1470
58.260031,11.662038,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,742,605,69,65
36.698656,-2.857279,2024,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4185,2569,3565,2569
49.681168,-1.268526,2024,8,"France","HUMAN_OBSERVATION",49.75,-1.24999999999999,7.78,1905,1454,1284,1226
49.681268,-1.267335,2024,8,"France","HUMAN_OBSERVATION",49.75,-1.24999999999999,7.75,1905,1454,1284,1226
46.41936,-1.647032,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2542,1687,1922,1547
38.162832,-0.475543,2024,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4474,2318,3854,2346
38.162847,-0.475593,2024,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4474,2318,3854,2346
38.680219,-9.345643,2024,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3412,2739,2792,2607
38.680318,-9.345865,2024,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3412,2739,2792,2607
49.681281,-1.265956,2024,8,"France","HUMAN_OBSERVATION",49.75,-1.24999999999999,7.74,1905,1454,1284,1226
43.150419,6.448219,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5286,1539,4666,1658
43.150309,6.448149,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5286,1539,4666,1658
47.940245,-4.403996,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2271,1756,1650,1528
39.860582,18.392094,2024,8,"Italy","HUMAN_OBSERVATION",39.85,18.45,5.09,6222,1623,5601,2041
54.358565,11.09033,2024,8,"Germany","HUMAN_OBSERVATION",54.35,11.15,3.99,530,487,374,373
43.549133,-5.641636,2024,8,"Spain","HUMAN_OBSERVATION",43.65,-5.64999999999999,11.25,2756,2127,2136,1974
57.59704,11.75751,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,663,554,11,9
57.59691,11.75746,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,663,554,11,10
57.59698,11.75769,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,663,554,11,9
57.59708,11.75783,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,663,554,11,9
57.57637,11.93335,2024,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,5.78,661,546,13,16
57.62314,11.92833,2024,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,9.39,661,546,13,16
60.300718,6.171965,2024,8,"Norway","HUMAN_OBSERVATION",60.25,6.15000000000001,5.77,1235,989,606,430
59.20031,6.099085,2024,8,"Norway","HUMAN_OBSERVATION",59.25,6.15000000000001,6.25,1135,929,505,369
55.981172,-3.21285,2024,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,8,1598,1398,977,929
36.08635,-5.443678,2024,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3933,2755,3313,2716
57.321772,-5.704533,2024,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1822,1548,1192,1043
