"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Limfjord_seaway","Limfjord_geodesic"
52.78,4.67,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
46.2355,-1.3585,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1044,658,1760,1386
51.09563,2.56492,2018,6,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.14,50,47,798,768
51.31241,3.11084,2018,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.20724,2.85757,2018,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,26,778,752
52.455,4.556,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.471,4.568,2018,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,158,610,572
54.808678,8.28287,2018,6,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,516,287,238
54.820637,8.284671,2018,6,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,517,287,237
54.566887,8.55011,2018,6,"Germany","HUMAN_OBSERVATION",NA,NA,NA,522,509,323,262
53.184128,4.85497,2018,6,"Netherlands","HUMAN_OBSERVATION",53.25,4.85000000000001,7.34,242,241,518,487
58.52636,11.26763,2018,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,952,225,224
52.31,4.48,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
51.8,3.85,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,70,699,661
53.15,5.4,2018,7,"Netherlands","HUMAN_OBSERVATION",53.15,5.35000000000001,3.34,255,250,515,480
53.45,5.8,2018,7,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,463,428
52.23,4.41,2018,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.07,4.22,2018,7,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
53.03,4.71,2018,7,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,7,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,7,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.28004,3.03095,2018,7,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.9,7,7,762,731
51.29638,3.06835,2018,7,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.1,7,7,762,731
51.11163,2.611,2018,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,770
51.11179,2.61163,2018,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,770
51.11302,2.61113,2018,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,770
51.11298,2.6107,2018,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,770
51.11209,2.61219,2018,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,770
51.30229,3.07769,2018,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.29499,3.06552,2018,7,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.22,7,7,762,731
51.28264,3.03814,2018,7,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.54,7,7,762,731
51.33193,3.17628,2018,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
58.51144,11.28228,2018,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,951,225,223
52.31,4.48,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.5,4.55,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,160,610,569
51.8,3.95,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.95,4.05,2018,8,"Netherlands","HUMAN_OBSERVATION",51.95,3.95000000000001,6.86,88,87,676,643
52.25,4.45,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,635,600
53.45,6.15,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,464,426
51.389218,0.938358,2018,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.95000000000001,6.81,157,154,836,804
52.23,4.41,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,8,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.07,4.22,2018,8,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
53.03,4.71,2018,8,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,8,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.72,4.64,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
52.72,4.64,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
51.3318,3.17653,2018,8,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.34499,3.22759,2018,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.42,0,0,760,728
51.32114,3.14126,2018,8,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
51.33193,3.17628,2018,8,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.25163,2.96387,2018,8,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.94,25,24,778,748
51.12816,2.64999,2018,8,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,43,795,767
51.34663,3.26643,2018,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,8.1,0,0,760,728
52.455,4.556,2018,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
54.558571,8.467994,2018,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,516,505,322,263
54.615349,8.361299,2018,8,"Germany","HUMAN_OBSERVATION",54.65,8.45000000000001,6.9,520,511,311,254
54.263126,8.678018,2018,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,517,494,358,295
53.573441,8.207386,2018,8,"Germany","HUMAN_OBSERVATION",53.65,8.25000000000001,8.98,475,430,421,366
54.035892,8.793963,2018,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,515,484,381,319
49.34467,-0.51564,2018,9,"France","HUMAN_OBSERVATION",49.35,-0.44999999999999,4.8,354,339,1085,1052
52.31,4.48,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.15,4.3,2018,9,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.15,4.3,2018,9,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.15,4.3,2018,9,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.15,4.35,2018,9,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.45,4.55,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
53.15,4.8,2018,9,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,3.34,229,228,531,500
53.45,5.75,2018,9,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,463,428
52.25,4.4,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
53.45,5.8,2018,9,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,463,428
51.6,3.65,2018,9,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
49.344106,-0.505679,2018,9,"France","HUMAN_OBSERVATION",49.35,-0.44999999999999,4.09,354,339,1085,1052
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.07,4.22,2018,9,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
52.07,4.22,2018,9,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
53.03,4.71,2018,9,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.72,4.64,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
49.34467,-0.51564,2018,9,"France","HUMAN_OBSERVATION",49.35,-0.44999999999999,4.8,354,339,1085,1052
49.34467,-0.51564,2018,9,"France","HUMAN_OBSERVATION",49.35,-0.44999999999999,4.8,354,339,1085,1052
53.444449,-3.049328,2018,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1141,482,1570,860
51.34662,3.22557,2018,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.27,0,0,760,728
51.24162,2.93672,2018,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.11,25,24,778,748
51.33372,3.17691,2018,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.33495,3.17704,2018,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.32198,3.14406,2018,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
52.455,4.556,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.455,4.556,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
54.680649,8.306429,2018,9,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,4.98,509,502,310,256
53.67131,6.905285,2018,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,363,429,385
51.758064,3.841782,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,66,699,665
54.856396,8.290575,2018,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,520,287,233
52.1307,4.306314,2018,10,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,4.41,119,117,647,613
52.31,4.48,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.1,4.3,2018,10,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
52.15,4.3,2018,10,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
53.4,5.25,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,497,459
52.4,4.55,2018,10,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
53.05,4.7,2018,10,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,3.35,216,215,543,513
53.4,5.4,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,274,275,491,454
51.083305,2.525009,2018,10,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,7.63,50,47,798,768
51.4,3.7,2018,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
52.15,4.35,2018,10,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
53.4,5.35,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,273,494,456
52.45,4.55,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.55,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.4,3.7,2018,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
53.03,4.71,2018,10,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,10,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.72,4.64,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
51.25697,2.97699,2018,10,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.88,25,24,778,748
51.26577,2.99885,2018,10,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,9.97,14,14,765,735
51.26584,2.99928,2018,10,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,9.98,14,14,765,735
51.25986,2.98136,2018,10,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.22,25,24,778,748
51.25998,2.98052,2018,10,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,10.24,14,14,765,735
51.09374,2.55831,2018,10,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.29,50,47,798,768
51.29247,3.05972,2018,10,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.44,7,7,762,731
51.13128,2.65459,2018,10,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,42,795,766
51.34497,3.22604,2018,10,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.32,0,0,760,728
51.3375,3.17679,2018,10,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,2,760,728
51.09625,2.56643,2018,10,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.09,50,47,798,768
51.09698,2.5675,2018,10,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.03,50,47,798,768
51.2665,3.00024,2018,10,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,9.92,7,7,762,731
51.28855,3.05323,2018,10,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.84,7,7,762,731
52.455,4.556,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
54.299686,8.582147,2018,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,510,492,357,291
52.31,4.48,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
51.8,3.9,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,72,696,659
51.8,3.95,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
52.15,4.35,2018,11,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
53.15,4.85,2018,11,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
52.1,4.3,2018,11,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
51.6,3.65,2018,11,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
51.6,3.65,2018,11,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.07,4.22,2018,11,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
52.135865,4.313668,2018,11,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,4.63,119,117,647,613
53.03,4.71,2018,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.72,4.64,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
52.684,4.632,2018,11,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.71,174,174,588,555
57.589397,10.026126,2018,11,"Denmark","HUMAN_OBSERVATION",57.65,10.05,6.89,846,831,101,103
52.31,4.48,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.15,4.35,2018,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
53.1,4.75,2018,12,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,5.57,229,228,531,500
52.1,4.3,2018,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
53.4,5.6,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,283,283,486,448
52.45,4.55,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.55,3.5,2018,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
52.2,4.4,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
52.1,4.3,2018,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
51.95,4.05,2018,12,"Netherlands","HUMAN_OBSERVATION",51.95,3.95000000000001,6.86,88,87,676,643
51.55,3.5,2018,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
53.4,5.35,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,273,494,456
52.25,4.4,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
52.1,4.3,2018,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
52.2,4.4,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
52.15,4.35,2018,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
53.1,4.75,2018,12,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,5.57,229,228,531,500
51.6,3.65,2018,12,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
52.45,4.55,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.7,3.65,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,52,715,677
52.2,4.4,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
53.45,6.15,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,464,426
51.4,3.7,2018,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
51.4,3.7,2018,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
51.95,4.1,2018,12,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,663,630
52.976172,0.589425,2018,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,0.55000000000001,8.63,276,260,722,692
52.23,4.41,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
